학년/가진급학년,교과과정,교과영역구분,학수강좌번호,교과목명,교원명,수업캠퍼스,요일/시간,강의실,학점,이론,실습,공학설계,강의계획서,교과목해설,강의유형,강의종류,이수구분,개설대학,개설학과/전공,교과목영문명
"1,2학년",전공,기초,IDP2003-01,드로잉2,김현경,서울,화2.0-4.5/10:00-13:00,102-B159(학술/문화관  종합실기실),2,1.0,2.0,,더블클릭,더블클릭,이론+실습,일반강의,전공,예술대학,"예술대학 미술학부 ",Drawing II
"1,2학년",전공,기초,IDP2003-02,드로잉2,이우진,서울,화6.0-8.5/14:00-17:00,102-B159(학술/문화관  종합실기실),2,1.0,2.0,,더블클릭,더블클릭,이론+실습,일반강의,전공,예술대학,"예술대학 미술학부 ",Drawing II
"1,2학년",전공,기초,IDP2003-03,드로잉2,김지희,서울,수2.0-4.5/10:00-13:00,102-B159(학술/문화관  종합실기실),2,1.0,2.0,,더블클릭,더블클릭,이론+실습,일반강의,전공,예술대학,"예술대학 미술학부 ",Drawing II
"1,2학년",전공,기초,IDP2003-04,드로잉2,정유미,서울,목6.0-8.5/14:00-17:00,102-B159(학술/문화관  종합실기실),2,1.0,2.0,,더블클릭,더블클릭,이론+실습,일반강의,전공,예술대학,"예술대학 미술학부 ",Drawing II
"1,2학년",전공,기초,IDP2007-01,불교회화론,유근자,서울,수2.0-3.5/10:00-12:00,102-241(학술/문화관 K241 241 강의실),2,2.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,예술대학,"예술대학 미술학부 ",Theory of Buddhist Painting
"1,2학년",전공,기초,IDP2013-01,판화2,이상록,서울,월2.0-4.5/10:00-13:00,102-B154(학술/문화관  판화실),2,1.0,2.0,,더블클릭,더블클릭,이론+실습,일반강의,전공,예술대학,"예술대학 미술학부 ",Printing II
"1,2학년",전공,기초,IDP2013-02,판화2,이상록,서울,목2.0-4.5/10:00-13:00,102-B154(학술/문화관  판화실),2,1.0,2.0,,더블클릭,더블클릭,이론+실습,일반강의,전공,예술대학,"예술대학 미술학부 ",Printing II
"1,2학년",전공,기초,IDP2013-03,판화2,이상록,서울,목6.0-8.5/14:00-17:00,102-B154(학술/문화관  판화실),2,1.0,2.0,,더블클릭,더블클릭,이론+실습,일반강의,전공,예술대학,"예술대학 미술학부 ",Printing II
"1,2학년",전공,기초,IDP2014-01,한국미술사,유근자,서울,금2.0-3.5/10:00-12:00,102-217(학술/문화관 K217 217 강의실),2,2.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,예술대학,"예술대학 미술학부 ",Korean Art History
"1,2학년",전공,기초,IDP2016-01,현대미술론,강태성,서울,화2.0-3.5/10:00-12:00,102-239(학술/문화관 K239 239 강의실),2,2.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,예술대학,"예술대학 미술학부 ",Theory of Modern Art
2학년,전공,기초,INC2021-01,확률및랜덤프로세스,이기송,서울,"월2.5-3.5/10:30-12:00,수2.5-3.5/10:30-12:00","401-3163(신공학관(기숙사) 3163 정보통신공학실습실1),401-3163(신공학관(기숙사) 3163 정보통신공학실습실1)",3,3.0,0.0,0.0,더블클릭,더블클릭,이론,외국어강의,전공,공과대학,공과대학 정보통신공학과,Probability and Random Process
2학년,전공,기초,INC2021-02,확률및랜덤프로세스,이기송,서울,"월5.0-6.0/13:00-14:30,수5.0-6.0/13:00-14:30","401-6141(신공학관(기숙사) 6141 강의실),401-6141(신공학관(기숙사) 6141 강의실)",3,3.0,0.0,0.0,더블클릭,더블클릭,이론,일반강의,전공,공과대학,공과대학 정보통신공학과,Probability and Random Process
2학년,전공,기초,INC2024-01,컴퓨터알고리즘및실습,김웅섭,서울,"화2.0-3.5/10:00-12:00,목2.0-3.5/10:00-12:00","401-3163(신공학관(기숙사) 3163 정보통신공학실습실1),401-3163(신공학관(기숙사) 3163 정보통신공학실습실1)",3,2.0,2.0,1.0,더블클릭,더블클릭,이론+실습,외국어강의,전공,공과대학,공과대학 정보통신공학과,Computer Algorithm and Practice
2학년,전공,기초,INC2024-02,컴퓨터알고리즘및실습,김웅섭,서울,"화5.0-6.5/13:00-15:00,목5.0-6.5/13:00-15:00","401-3163(신공학관(기숙사) 3163 정보통신공학실습실1),401-3163(신공학관(기숙사) 3163 정보통신공학실습실1)",3,2.0,2.0,1.0,더블클릭,더블클릭,이론+실습,외국어강의,전공,공과대학,공과대학 정보통신공학과,Computer Algorithm and Practice
2학년,전공,기초,INC2028-01,컴퓨터구성,김양우,서울,"화2.0-3.5/10:00-12:00,목2.0-3.5/10:00-12:00","401-5143(신공학관(기숙사) 5143 강의실_스마트),401-3165(신공학관(기숙사) 3165 정보통신공학실습실2)",3,2.0,2.0,1.0,더블클릭,더블클릭,이론+실습,일반강의,전공,공과대학,공과대학 정보통신공학과,Computer Organization
2학년,전공,기초,INC2028-02,컴퓨터구성,김양우,서울,"화7.0-8.5/15:00-17:00,목7.0-8.5/15:00-17:00","401-5143(신공학관(기숙사) 5143 강의실_스마트),401-3165(신공학관(기숙사) 3165 정보통신공학실습실2)",3,2.0,2.0,1.0,더블클릭,더블클릭,이론+실습,일반강의,전공,공과대학,공과대학 정보통신공학과,Computer Organization
2학년,전공,기초,INC2029-01,객체지향언어와실습,이유철,서울,"화7.0-8.5/15:00-17:00,목7.0-8.5/15:00-17:00","401-3163(신공학관(기숙사) 3163 정보통신공학실습실1),401-3163(신공학관(기숙사) 3163 정보통신공학실습실1)",3,2.0,2.0,1.0,더블클릭,더블클릭,이론+실습,외국어강의,전공,공과대학,공과대학 정보통신공학과,Object-Oriented Language and Practice
2학년,전공,기초,INC2029-02,객체지향언어와실습,이유철,서울,"화9.0-10.5/17:00-18:50,목9.0-10.5/17:00-18:50","401-3163(신공학관(기숙사) 3163 정보통신공학실습실1),401-3163(신공학관(기숙사) 3163 정보통신공학실습실1)",3,2.0,2.0,1.0,더블클릭,더블클릭,이론+실습,일반강의,전공,공과대학,공과대학 정보통신공학과,Object-Oriented Language and Practice
1학년,전공,기초,INC2031-01,정보통신프로그래밍,임민중,서울,"화8.0-9.5/16:00-18:00,목8.0-9.5/16:00-18:00","401-6122(신공학관(기숙사) 6122 정보통신공학 실습실),401-6122(신공학관(기숙사) 6122 정보통신공학 실습실)",3,2.0,2.0,0.0,더블클릭,더블클릭,이론+실습,일반강의,전공,공과대학,공과대학 정보통신공학과,Programming Practices for ICT problem solving
1학년,전공,기초,INC2031-02,정보통신프로그래밍,임민중,서울,"화10.0-11.5/18:00-19:40,목10.0-11.5/18:00-19:40","401-6122(신공학관(기숙사) 6122 정보통신공학 실습실),401-6122(신공학관(기숙사) 6122 정보통신공학 실습실)",3,2.0,2.0,0.0,더블클릭,더블클릭,이론+실습,일반강의,전공,공과대학,공과대학 정보통신공학과,Programming Practices for ICT problem solving
2학년,전공,기초,INC2032-01,신호와시스템,류철,서울,"월2.5-3.5/10:30-12:00,수2.5-3.5/10:30-12:00","401-5143(신공학관(기숙사) 5143 강의실_스마트),401-5143(신공학관(기숙사) 5143 강의실_스마트)",3,3.0,,0.0,더블클릭,더블클릭,이론,일반강의,전공,공과대학,공과대학 정보통신공학과,Signals & Systems
2학년,전공,기초,INC2032-02,신호와시스템,류철,서울,"월5.0-6.0/13:00-14:30,수5.0-6.0/13:00-14:30","401-5143(신공학관(기숙사) 5143 강의실_스마트),401-5143(신공학관(기숙사) 5143 강의실_스마트)",3,3.0,,0.0,더블클릭,더블클릭,이론,일반강의,전공,공과대학,공과대학 정보통신공학과,Signals & Systems
2학년,전공,기초,INC2032-03,신호와시스템,박은찬,서울,"화5.0-6.0/13:00-14:30,목5.0-6.0/13:00-14:30","401-5143(신공학관(기숙사) 5143 강의실_스마트),401-3165(신공학관(기숙사) 3165 정보통신공학실습실2)",3,3.0,,0.0,더블클릭,더블클릭,이론,일반강의,전공,공과대학,공과대학 정보통신공학과,Signals & Systems
1학년,전공,기초,INC2033-01,어드벤처디자인,김은정,서울,금2.0-5.5/10:00-14:00,401-6122(신공학관(기숙사) 6122 정보통신공학 실습실),3,2.0,2.0,3.0,더블클릭,더블클릭,이론+실습,일반강의,전공,공과대학,공과대학 정보통신공학과,"Adventure Design "
1학년,전공,기초,INC2033-02,어드벤처디자인,김은정,서울,금6.0-9.5/14:00-18:00,401-6122(신공학관(기숙사) 6122 정보통신공학 실습실),3,2.0,2.0,3.0,더블클릭,더블클릭,이론+실습,일반강의,전공,공과대학,공과대학 정보통신공학과,"Adventure Design "
"1,2학년",전공,기초,INC2035-01,멘토프로그램(지식재산을 통한 사물인터넷 기술의 이해),방영석,서울,목10.0-10.5/18:00-18:50,401-3165(신공학관(기숙사) 3165 정보통신공학실습실2),1,1.0,0.0,0.0,,더블클릭,이론,MentorProgram,전공,공과대학,공과대학 정보통신공학과,MentorProgram(IoT and Intellectual Property)
"1,2학년",전공,기초,INC2036-01,주니어세미나(인공지능을 적용한 스마트선박 IoT 기술 및 지식재산),강준욱,서울,수9.5-10.0/17:30-18:25,401-6141(신공학관(기숙사) 6141 강의실),1,1.0,0.0,0.0,,,이론,JuniorSeminar,전공,공과대학,공과대학 정보통신공학과,Junior Seminar(Smart Ocean Mobility IoT technology with AI and Intellectual Property)
"1,2학년",전공,기초,INS2001-01,민간경비론,최응렬,서울,목6.0-8.5/14:00-17:00,207-224(혜화관 224 주윤식 세미나실(224세미나실)),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,경찰사법대학,경찰사법대학 경찰행정학부,Introduction to Private Security
"1,2학년",전공,기초,INS2006-01,국가정보학,김광철,서울,수6.0-8.5/14:00-17:00,201-111(사회과학/경영관 M111 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,경찰사법대학,경찰사법대학 경찰행정학부,National Intelligence Management
"1,2학년",전공,기초,INS2009-01,정보보호개론,정두원,서울,금6.0-8.5/14:00-17:00,102-211(학술/문화관 K211 (K) 공용컴퓨터실),3,3.0,0.0,,더블클릭,더블클릭,이론+실습,일반강의,전공,경찰사법대학,경찰사법대학 경찰행정학부,Introduction to Information Security
"2,3학년",전공,기초,INT2005-01,국제통상론,최병화,서울,"화4.0-5.0/12:00-13:30,목4.0-5.0/12:00-13:30","201-554(사회과학/경영관 M554 554 강의실),201-554(사회과학/경영관 M554 554 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,외국어강의,전공,사회과학대학,사회과학대학 국제통상학과,Theories of International Economic Relations
"2,3학년",전공,기초,INT2005-02,국제통상론,최문성,서울,"월8.5-9.5/16:30-18:00,수8.5-9.5/16:30-18:00","202-360(사회과학/경영관 L310 강의실),202-360(사회과학/경영관 L310 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사회과학대학,사회과학대학 국제통상학과,Theories of International Economic Relations
"2,3학년",전공,기초,INT2006-01,국제무역론,송백훈,서울,월5.5-8.0/13:30-16:30,202-360(사회과학/경영관 L310 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사회과학대학,사회과학대학 국제통상학과,International Trade Theory
"2,3학년",전공,기초,INT2006-02,국제무역론,최문성,서울,"월4.0-5.0/12:00-13:30,수4.0-5.0/12:00-13:30","202-360(사회과학/경영관 L310 강의실),202-360(사회과학/경영관 L310 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사회과학대학,사회과학대학 국제통상학과,International Trade Theory
"1,2학년",전공,기초,INT2007-01,국제경영입문,이은화,서울,"화2.5-3.5/10:30-12:00,목2.5-3.5/10:30-12:00","202-360(사회과학/경영관 L310 강의실),202-360(사회과학/경영관 L310 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사회과학대학,사회과학대학 국제통상학과,Introduction to International Business
2학년,전공,기초,ISE2016-01,경영과학1,홍성조,서울,"월2.5-3.5/10:30-12:00,수2.5-3.5/10:30-12:00","405-305(원흥관 1,3 F305 ERP실습실),405-305(원흥관 1,3 F305 ERP실습실)",3,3.0,0.0,1.0,더블클릭,더블클릭,이론,일반강의,전필,공과대학,공과대학 산업시스템공학과,Management Science 1
2학년,전공,기초,ISE2016-02,경영과학1,홍성조,서울,"월5.5-6.5/13:30-15:00,수5.5-6.5/13:30-15:00","405-305(원흥관 1,3 F305 ERP실습실),405-305(원흥관 1,3 F305 ERP실습실)",3,3.0,0.0,1.0,더블클릭,더블클릭,이론,일반강의,전필,공과대학,공과대학 산업시스템공학과,Management Science 1
2학년,전공,기초,ISE2021-01,데이터분석입문,백정우,서울,"월7.0-8.0/15:00-16:30,목7.0-8.0/15:00-16:30","405-505(원흥관 1,3 F505 자료분석실습실),405-505(원흥관 1,3 F505 자료분석실습실)",3,3.0,0.0,0.0,더블클릭,더블클릭,이론,외국어강의,전공,공과대학,공과대학 산업시스템공학과,Introduction to Data Analysis
2학년,전공,기초,ISE2021-02,데이터분석입문,백정우,서울,"월8.5-9.5/16:30-18:00,목8.5-9.5/16:30-18:00","405-505(원흥관 1,3 F505 자료분석실습실),405-505(원흥관 1,3 F505 자료분석실습실)",3,3.0,0.0,0.0,더블클릭,더블클릭,이론,외국어강의,전공,공과대학,공과대학 산업시스템공학과,Introduction to Data Analysis
1학년,전공,기초,ISE2022-01,어드벤처디자인,박준영,서울,금2.5-5.0/10:30-13:30,"405-325(원흥관 1,3 E325 원흥 PBL)",3,3.0,0.0,3.0,더블클릭,더블클릭,이론,일반강의,전공,공과대학,공과대학 산업시스템공학과,"Adventure Design "
1학년,전공,기초,ISE2022-02,어드벤처디자인,염세경,서울,금5.5-8.0/13:30-16:30,"405-325(원흥관 1,3 E325 원흥 PBL)",3,3.0,0.0,3.0,더블클릭,더블클릭,이론,외국어강의,전공,공과대학,공과대학 산업시스템공학과,"Adventure Design "
1학년,전공,기초,ISE2022-03,어드벤처디자인,김소정,서울,금5.5-8.0/13:30-16:30,"405-521(원흥관 1,3 F521 산업시스템 서비스공학실습실)",3,3.0,0.0,3.0,더블클릭,더블클릭,이론,일반강의,전공,공과대학,공과대학 산업시스템공학과,"Adventure Design "
2학년,전공,기초,ISE2023-02,정보시스템분석설계,김소정,서울,목2.5-5.0/10:30-13:30,"405-305(원흥관 1,3 F305 ERP실습실)",3,2.0,1.0,1.0,더블클릭,더블클릭,이론+실습,외국어강의,전공,공과대학,공과대학 산업시스템공학과,Information Systems Analysis and Design
"1,2학년",전공,기초,JAP2013-01,외국인을위한초급일본어작문,고쿠쇼카즈미,서울,"화7.0-8.0/15:00-16:30,목7.0-8.0/15:00-16:30","207-313(혜화관 313 313 강의실_스마트),207-313(혜화관 313 313 강의실_스마트)",3,3.0,0.0,,더블클릭,더블클릭,이론,외국어강의,전공,문과대학,문과대학 일본학과,Basic Japanese Composition for Foreign Student
1학년,전공,기초,JAP2014-01,한일언어커뮤니케이션,이경철,서울,"월6.0-7.0/14:00-15:30,수6.0-7.0/14:00-15:30","207-623(혜화관  623 강의실),207-623(혜화관  623 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,외국어강의,전공,문과대학,문과대학 일본학과,Korea and Japan Language Communication
"2,3학년",전공,기초,JAP2016-01,일본학개론,김태진,서울,"월7.0-8.0/15:00-16:30,수7.0-8.0/15:00-16:30","307-213(명진관 A213 강의실),307-213(명진관 A213 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,외국어강의,전공,문과대학,문과대학 일본학과,Introduction to Japanology
2학년,전공,기초,JAP2022-01,매스미디어일본어,고쿠쇼카즈미,서울,"수2.5-3.5/10:30-12:00,금2.5-3.5/10:30-12:00","307-213(명진관 A213 강의실),307-213(명진관 A213 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,외국어강의,전공,문과대학,문과대학 일본학과,Mass Media Japanese
2학년,전공,기초,JAP2025-01,일본근현대정치·외교사,김태진,서울,"월5.5-6.5/13:30-15:00,수5.5-6.5/13:30-15:00","307-213(명진관 A213 강의실),307-213(명진관 A213 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,외국어강의,전공,문과대학,문과대학 일본학과,History of Modern Japanese Politics and Diplomacy
"1,2학년",전공,기초,JAP2044-01,멘토프로그램(일본어학 멘토링),박정원,서울,화5.0-5.5/13:00-14:00,307-235(명진관 A235 강의실),1,1.0,0.0,,더블클릭,,이론,MentorProgram,전공,문과대학,문과대학 일본학과,MentorProgram(Japanese Language Mentoring)
1학년,전공,기초,KCC2002-01,시창작입문2,박판식,서울,화5.5-8.0/13:30-16:30,307-336(명진관 A336 강의실),3,0.0,3.0,,더블클릭,더블클릭,실습,일반강의,전공,문과대학,문과대학 국어국문문예창작학부,Writing Poems : Introductory Course 2
1학년,전공,기초,KCC2002-02,시창작입문2,박옥순,서울,월2.0-4.5/10:00-13:00,307-324(명진관 A324 강의실_스마트),3,0.0,3.0,,더블클릭,더블클릭,실습,일반강의,전공,문과대학,문과대학 국어국문문예창작학부,Writing Poems : Introductory Course 2
1학년,전공,기초,KCC2003-01,소설창작입문2,이장욱,서울,목4.0-6.5/12:00-15:00,307-209(명진관 A209 강의실),3,0.0,3.0,,더블클릭,더블클릭,실습,일반강의,전공,문과대학,문과대학 국어국문문예창작학부,Introduction to Writing of Fiction 2
1학년,전공,기초,KCC2003-02,소설창작입문2,문지혁,서울,수7.0-9.5/15:00-18:00,307-233(명진관 A233 강의실),3,0.0,3.0,,더블클릭,더블클릭,실습,일반강의,전공,문과대학,문과대학 국어국문문예창작학부,Introduction to Writing of Fiction 2
1학년,전공,기초,KCC2003-03,소설창작입문2,염승숙,서울,금5.5-8.0/13:30-16:30,307-233(명진관 A233 강의실),3,0.0,3.0,,더블클릭,더블클릭,실습,일반강의,전공,문과대학,문과대학 국어국문문예창작학부,Introduction to Writing of Fiction 2
1학년,전공,기초,KCC2006-01,고전문학입문,곽미라,서울,"월7.0-8.0/15:00-16:30,수7.0-8.0/15:00-16:30","207-339(혜화관 339 339 강의실),207-339(혜화관 339 339 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,문과대학,문과대학 국어국문문예창작학부,An Introduction to Classical Korean Literature
1학년,전공,기초,KCC2006-02,고전문학입문,하성란,서울,"월7.0-8.0/15:00-16:30,수7.0-8.0/15:00-16:30","207-342(혜화관 342 342 강의실),207-342(혜화관 342 342 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,문과대학,문과대학 국어국문문예창작학부,An Introduction to Classical Korean Literature
1학년,전공,기초,KCC2011-01,근현대소설특강,황종연,서울,"화2.5-3.5/10:30-12:00,목2.5-3.5/10:30-12:00","307-236(명진관 A236 강의실),307-236(명진관 A236 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,문과대학,문과대학 국어국문문예창작학부,Readings in Modern and Contemporary Fiction
1학년,전공,기초,KCC2012-01,근현대시특강,김춘식,서울,"월2.5-3.5/10:30-12:00,수2.5-3.5/10:30-12:00","307-236(명진관 A236 강의실),307-236(명진관 A236 강의실)",3,3.0,,,더블클릭,더블클릭,이론,일반강의,전공,문과대학,문과대학 국어국문문예창작학부,Readings in Modern and Contemporary Poetry
1학년,전공,기초,KCC2012-02,근현대시특강,김익균,서울,"화5.5-6.5/13:30-15:00,목5.5-6.5/13:30-15:00","207-339(혜화관 339 339 강의실),207-339(혜화관 339 339 강의실)",3,3.0,,,더블클릭,더블클릭,이론,일반강의,전공,문과대학,문과대학 국어국문문예창작학부,Readings in Modern and Contemporary Poetry
1학년,전공,기초,KCC2019-01,한국어어문규범,한용운,서울,수2.5-5.0/10:30-13:30,307-324(명진관 A324 강의실_스마트),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,문과대학,문과대학 국어국문문예창작학부,Lectures on Korean Linguistic Rules
"1,2학년",전공,기초,KLE2028-01,국어학개론,신희성,서울,화2.0-4.5/10:00-13:00,501-347(학림관 J308 강의실_스마트),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사범대학,사범대학 국어교육과,Introduction to Korean Linguistics
"1,2학년",전공,기초,KLE2030-01,현대소설교육론,전한성,서울,수6.0-8.5/14:00-17:00,501-347(학림관 J308 강의실_스마트),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사범대학,사범대학 국어교육과,Theory of Modern Novel Education
"1,2학년",전공,기초,KLE2035-01,국어교육론,조성윤,서울,목2.0-4.5/10:00-13:00,501-409(학림관 J413 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사범대학,사범대학 국어교육과,Korean Education
"1,2학년",전공,기초,KOP2016-01,멘토프로그램(미술현장과담론),김미나,서울,금9.0-9.5/17:00-18:00,102-237(학술/문화관 K237 237 강의실),1,1.0,0.0,,,더블클릭,실습,MentorProgram,전공,예술대학,예술대학 미술학부 한국화전공,MentorProgram(A Field of Art and Discussion)
"1,2학년",전공,기초,KOP2020-01,예술과테크놀로지,곽문규,서울,월1.0-3.5/09:00-12:00,102-241(학술/문화관 K241 241 강의실),2,,3.0,,더블클릭,더블클릭,실습,일반강의,전공,예술대학,예술대학 미술학부 한국화전공,Art and Technology
"1,2학년",전공,기초,KOP2022-01,수묵화2,이인,서울,화2.0-4.5/10:00-13:00,102-144(학술/문화관  한국화2 실기실),2,0.0,3.0,,더블클릭,더블클릭,실습,일반강의,전공,예술대학,예술대학 미술학부 한국화전공,Ink Wash Painting2
"1,2학년",전공,기초,KOP2024-01,현대한국화의기초2,곽상원,서울,화6.0-8.5/14:00-17:00,102-146(학술/문화관  한국화1실기실),2,0.0,3.0,,더블클릭,더블클릭,실습,일반강의,전공,예술대학,예술대학 미술학부 한국화전공,The Basics of Modern Korean Paintings2
"1,2학년",전공,기초,KOP2026-01,한국화재료기법2,강가연,서울,수6.0-8.5/14:00-17:00,102-144(학술/문화관  한국화2 실기실),2,0.0,3.0,,더블클릭,더블클릭,실습,일반강의,전공,예술대학,예술대학 미술학부 한국화전공,Material Technique of Korean Paintings2
1학년,전공,기초,KTM2002-01,전공실기2,최경만,서울,월2.0-4.5/10:00-13:00,101-B178(학술/문화관  풍류방2),2,0.0,3.0,,더블클릭,더블클릭,실습,일반강의,전공,예술대학,예술대학 한국음악과,Practice of Major 2
1학년,전공,기초,KTM2002-02,전공실기2,김영재,서울,월2.0-4.5/10:00-13:00,101-B197-4(학술/문화관  개인연습실4),2,0.0,3.0,,더블클릭,더블클릭,실습,일반강의,전공,예술대학,예술대학 한국음악과,Practice of Major 2
1학년,전공,기초,KTM2002-03,전공실기2,김해숙,서울,월1.0-3.5/09:00-12:00,101-B180(학술/문화관  풍류방1),2,0.0,3.0,,더블클릭,더블클릭,실습,일반강의,전공,예술대학,예술대학 한국음악과,Practice of Major 2
1학년,전공,기초,KTM2002-04,전공실기2,김영길,서울,월1.0-3.5/09:00-12:00,101-B187(학술/문화관  영산회상실),2,0.0,3.0,,더블클릭,더블클릭,실습,일반강의,전공,예술대학,예술대학 한국음악과,Practice of Major 2
1학년,전공,기초,KTM2002-05,전공실기2,김덕수,서울,월6.0-8.5/14:00-17:00,101-B187(학술/문화관  영산회상실),2,0.0,3.0,,더블클릭,더블클릭,실습,일반강의,전공,예술대학,예술대학 한국음악과,Practice of Major 2
1학년,전공,기초,KTM2002-06,전공실기2,박애리,서울,월2.0-4.5/10:00-13:00,101-B197-1(학술/문화관  개인연습실1),2,0.0,3.0,,더블클릭,더블클릭,실습,일반강의,전공,예술대학,예술대학 한국음악과,Practice of Major 2
1학년,전공,기초,KTM2002-07,전공실기2,김영기,서울,월2.0-4.5/10:00-13:00,101-B197-3(학술/문화관  개인연습실3),2,0.0,3.0,,더블클릭,더블클릭,실습,일반강의,전공,예술대학,예술대학 한국음악과,Practice of Major 2
1학년,전공,기초,KTM2002-08,전공실기2,강정숙,서울,화6.0-8.5/14:00-17:00,101-B197-1(학술/문화관  개인연습실1),2,0.0,3.0,,더블클릭,더블클릭,실습,일반강의,전공,예술대학,예술대학 한국음악과,Practice of Major 2
1학년,전공,기초,KTM2002-09,전공실기2,안숙선,서울,월7.0-9.5/15:00-18:00,101-B176(학술/문화관  풍류방3),2,0.0,3.0,,더블클릭,더블클릭,실습,일반강의,전공,예술대학,예술대학 한국음악과,Practice of Major 2
1학년,전공,기초,KTM2002-10,전공실기2,최경만,서울,화2.0-4.5/10:00-13:00,101-B178(학술/문화관  풍류방2),2,0.0,3.0,,더블클릭,더블클릭,실습,일반강의,전공,예술대학,예술대학 한국음악과,Practice of Major 2
1학년,전공,기초,KTM2002-11,전공실기2,박범훈,서울,화2.0-4.5/10:00-13:00,101-B197-4(학술/문화관  개인연습실4),2,0.0,3.0,,더블클릭,더블클릭,실습,일반강의,전공,예술대학,예술대학 한국음악과,Practice of Major 2
1학년,전공,기초,KTM2002-12,전공실기2,김해숙,서울,월8.0-10.5/16:00-18:50,101-B180(학술/문화관  풍류방1),2,0.0,3.0,,더블클릭,더블클릭,실습,일반강의,전공,예술대학,예술대학 한국음악과,Practice of Major 2
1학년,전공,기초,KTM2002-13,전공실기2,김영길,서울,월8.0-10.5/16:00-18:50,101-B197-2(학술/문화관  개인연습실2),2,0.0,3.0,,더블클릭,더블클릭,실습,일반강의,전공,예술대학,예술대학 한국음악과,Practice of Major 2
1학년,전공,기초,KTM2002-14,전공실기2,안숙선,서울,월2.0-4.5/10:00-13:00,101-B197-2(학술/문화관  개인연습실2),2,0.0,3.0,,더블클릭,더블클릭,실습,일반강의,전공,예술대학,예술대학 한국음악과,Practice of Major 2
"1,2학년",전공,기초,KTM2008-01,시창청음2,안승철,서울,금5.0-6.5/13:00-15:00,101-B187(학술/문화관  영산회상실),1,0.0,2.0,,더블클릭,더블클릭,실습,일반강의,전공,예술대학,예술대학 한국음악과,Sight singing and Listening 2
1학년,전공,기초,KTM2010-01,작곡지휘실기2,황호준,서울,수7.5-9.0/15:30-17:30,102-342(학술/문화관 K342 342 강의실),1,0.0,2.0,,더블클릭,더블클릭,실습,일반강의,전공,예술대학,예술대학 한국음악과,Practice of Composition and Conducting 2
1학년,전공,기초,KTM2014-01,창작가창2,박애리,서울,수5.0-6.5/13:00-15:00,101-B176(학술/문화관  풍류방3),1,0.0,2.0,,더블클릭,더블클릭,실습,일반강의,전공,예술대학,예술대학 한국음악과,Newly Composed Vocal Music 2
1학년,전공,기초,KTM2028-01,실내악(풍류음악)2,박천지,서울,화8.0-9.5/16:00-18:00,101-B187(학술/문화관  영산회상실),1,0.0,2.0,,더블클릭,더블클릭,실습,일반강의,전공,예술대학,예술대학 한국음악과,Court Music Ensemble 2
2학년,전공,기초,KTM2030-01,실내악(민속음악)2,원완철,서울,금10.0-11.5/18:00-19:40,101-B187(학술/문화관  영산회상실),1,0.0,2.0,,더블클릭,더블클릭,실습,일반강의,전공,예술대학,예술대학 한국음악과,Fork Music Ensemble 2
"1,2학년",전공,기초,KTM2036-01,노래이면실습2,김성녀,서울,화2.0-3.5/10:00-12:00,101-B176(학술/문화관  풍류방3),1,0.0,2.0,,더블클릭,더블클릭,실습,일반강의,전공,예술대학,예술대학 한국음악과,Exercise in Vocal Performance Technique 2
"1,2학년",전공,기초,KTM2040-01,전통가창실습2,이민주,서울,금8.0-9.5/16:00-18:00,101-B176(학술/문화관  풍류방3),1,0.0,2.0,,더블클릭,더블클릭,실습,일반강의,전공,예술대학,예술대학 한국음악과,Exercise in Traditional Vocal Music 2
"1,2학년",전공,기초,KTM2052-01,불교음악실습2(기악성악한국실용음악),박범훈,서울,화5.5-7.0/13:30-15:30,101-B187(학술/문화관  영산회상실),1,0.0,2.0,,더블클릭,더블클릭,실습,일반강의,전공,예술대학,예술대학 한국음악과,Exercise in Buddhist Music 2
