url,title,created_at,administrator,type
https://www.dongguk.edu/article/GENERALNOTICES/detail/26750003,[창업교육센터] '실전 창업에 필요한 우리들의 자세' 비교과 특강 모집(~4/20(목)),2023-04-14,공효은,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749987,[창업진흥센터] 동국대학교 창업기술원(창업진흥센터) 직원 공개모집(~4/20 15시까지),2023-04-13,김수민,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749981,[佛타는 동국人] 끼쟁이 동국인들의 참여를 기다립니다~!,2023-04-12,조찬미,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749971,[학생역량개발팀] '발표의 신으로 만들어드립니다!' 특강,2023-04-11,이보리,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749966,2023 국제공동수업 원격수업도우미 봉사자 모집 공고,2023-04-11,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749964,[정각원] 봉축 수계법회 안내(5.10/16시~),2023-04-11,조찬미,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749954,[참사람사회공헌센터] 동국대학교 사랑의 헌혈버스 운영 안내,2023-04-11,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749953,제63주년 4.19혁명기념 추모식 및 제51회 동국인 등산대회,2023-04-10,관리자,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749949,[참사람사회공헌센터] 2023 봄학기 사회봉사교과목 평가회 안내,2023-04-10,강다현,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749943,"[창업교육센터] '누구나! 동국 캠퍼스 CEO’ 비교과 특강 모집(~4/20(목), 선착순)",2023-04-10,공효은,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749934,[참사람사회공헌센터] 제 14회 생명나눔 걷기명상행사 참여 학생 모집,2023-04-07,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749931,[정각원] 불기 2567(2023)년 부처님오신날 재학생 소원등표 달기 안내,2023-04-07,조찬미,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749928,"[고시반] 5급(공채)행정, 입법고시 1차 합격자 조사 안내",2023-04-07,최지윤,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749927,「2023년 국가간 청소년교류」 청소년 참가자 및 통역 모집,2023-04-07,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749914,[경영대학] 교내 근로장학생 모집 안내,2023-04-06,김보연,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749913,2023년 1학기 캡스톤디자인 설명회 및 과제신청(지원금 사용) 안내[양식포함],2023-04-06,변예림,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749886,2022년 제16회 자랑스러운 동국가족상 접수 안내,2023-04-04,조인준,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749880,2023년 서울캠퍼스 난방운영 중지 안내,2023-04-04,관리자,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749874,(예비군연대) 2023년 학생 예비군 교육훈련 안내,2023-04-03,김태영,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749873,기업 및 공공기관이 함께하는 청년 ESG 기획봉사 참여자 모집,2023-04-03,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749870,[교수학습혁신센터] 학습역량진단 서비스 이용 안내 (참여 마일리지 지급),2023-04-03,나윤주,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749863,양천구 자원봉사센터 대학생 서포터즈 모집,2023-04-03,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749839,2023학년도 1학기 신규 학생증 발급 재개 안내(2023.04.03~2023.06.14),2023-03-31,박선영,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749836,"2023 옥수종합사회복지관 25주년 개관기념 행사 「함께 이어(25) 봄, 함께 걸어 봄」 대학생 자원봉사자 모집",2023-03-31,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749827,[법과대학 고시반] 2023-1학기 공인노무사 실무자 및 합격자 설명회,2023-03-29,엄보영,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749826,"2023년 국립청소년인터넷드림마을 7,8기 멘토 모집",2023-03-29,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749819,(예비군연대) 2023년 4월 각 군 현역병  모집계획 안내,2023-03-29,김태영,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749817,[정각원] 불기2567(2023) 부처님오신날 봉축 연등 접수 안내,2023-03-29,조찬미,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749788,홍보대사 동감18기 합격자 발표,2023-03-24,김연구,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749780,DGU-WIFI 무선네트워크 개선 계획 안내(2023-3월),2023-03-24,관리자,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749777,장충고등학교 학습지원튜터 선발안내,2023-03-24,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749772,[창업교육센터] 2023 창업동아리 1차 최종 선발 결과 안내,2023-03-23,공효은,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749767,1·3세대 통합프로그램 '동화' 참여 자원봉사자 모집,2023-03-23,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749757,[역량개발센터] 제17기 동국 108리더스 합격자 발표,2023-03-21,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749750,동국대학교 슬로건 공모전 안내 (접수마감),2023-03-21,관리자,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749745,[에릭슨엘지] Girls in ICT 2023 해커톤 공모전 개최,2023-03-21,변예림,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749743,[K학술확산연구소] 2023년 K-MOOC 한국불교 강좌 수강생 모집,2023-03-21,김은영,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749714,2023년 1학기 대학생 교육기부 '함성소리' 동아리 모집 안내,2023-03-17,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749703,2023년 상반기 동대문구 학습멘토링 대학생 멘토 모집,2023-03-17,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749697,[창업교육센터] 싱가포르 “리콴유 글로벌 창업경진대회” 참여팀 모집(~3/21(화)까지),2023-03-16,공효은,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749690,[교수학습개발센터] U&I 학습 유형 검사 지원,2023-03-16,나윤주,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749689,인천광역시 Trend 2023 창업세미나,2023-03-16,허현식,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749683,[역량개발센터] 제17기 동국 108리더스 면접대상자 및 면접시간 안내(3월 17일 대상),2023-03-15,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749679,[입학처] 학생부전형알리미 Dreamer 12기 모집 안내[추가],2023-03-15,김소윤,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749674,[역량개발센터] 제17기 동국 108리더스 면접대상자 및 면접시간 안내(3월 16일 대상),2023-03-14,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749671,[동국대학교캠퍼스타운] HAI STARTUP TOWN 입주경진대회(~4/5),2023-03-14,이혜진,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749659,2023-1 중학생 학습 멘토링 사업 참여 학생 모집,2023-03-14,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749655,한국핀테크지원센터 핀테크 큐브 5기 입주기업 및 핀테크 창업 지원 사업 참여기업 모집 안내,2023-03-13,허현식,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749647,Wfk 청년중기봉사단(KOICA 그린봉사단) 사후관리프로그램 그린해커톤 참여 학생 모집,2023-03-13,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749646,산불특별대책기간(2023. 03. 06 ~ 4. 30) 설정 / 운영 알림,2023-03-13,염경근,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749643,서초교육복지센터 담담 멘토링 참여 멘토학생 모집,2023-03-13,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749635,2023학년도 1학기 학생증 신규발급 일시 중단 안내(3/10 ~ 4/2),2023-03-10,박선영,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749628,다르마교양교육연구소  ‘사회문제와 미래의 민주주의’ 특강 안내  - 주제: '헌법 제1조 제1항 - 대한민국은 민주공화국이다.',2023-03-09,남진숙,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749621,[재공지][법과대학 고시반]  2023-1학기 고시반(예비법조인반) 추가 입반 공고,2023-03-09,엄보영,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749612,[국제청년센터] 전국농촌체험휴양마을 서포터즈 모집,2023-03-09,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749611,[참사람사회공헌센터] 철원교육지원청과 함께하는 1:1 비대면 학습멘토링 참여학생 모집,2023-03-09,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749606,[국제청년센터] 2023 봄 농활 참가자 모집,2023-03-09,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749605,2023년 시청 시민청 기획공연 공모사업 바스락콘서트 안내,2023-03-09,허현식,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749592,2023 코다가족지원사업 코다아동 멘토링 봉사자 모집,2023-03-08,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749582,2023 창업동아리 1차 모집 공고(~3.15(수)까지),2023-03-07,공효은,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749575,[학생역량개발팀 ] 23년_ 2학기 [GROW코칭] 참여자 모집,2023-03-07,신윤정,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749574,[역량개발센터]_23년 [신입생 '인사이드 아웃'] 프로그램,2023-03-06,신윤정,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749570,2023년 청소년서포터즈 Y.E.S. 모집 안내,2023-03-06,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749569,대학생 서포터즈 놀터지기 모집 안내,2023-03-06,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749566,[참사람사회공헌센터] 봉사 동아리 '참사람 봉사단' 19기 모집 안내,2023-03-06,강다현,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749524,[공공상생연대기금] 대학 동아리 지원사업 홍보,2023-03-03,허현식,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749500,2023 상반기 씨드스쿨 교육봉사자 추가모집,2023-03-03,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749480,2023 청년 자원봉사 프로그램 기획단 모집 안내,2023-03-02,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749479,2023 상반기 서울동행 멘토링 봉사활동 멘토 모집,2023-03-02,정미래,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749478,LG유플러스 멘토와 함께하는 『프로보노(산업체연계형) ICT멘토링』참여학생 모집 (~3/10),2023-03-02,변예림,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749477,"[전통사찰음식연구소] 2023년도 봄학기 ""사찰음식 조리강좌"" 모집 안내",2023-03-02,김진아,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749461,[참사람사회공헌센터] 2023 봄학기 중구멘토링 온라인 공부방 모집 안내,2023-02-28,강다현,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749450,[AI소프트웨어융합학부] 2023학년도 1학기 임상수 교수님 조교 모집 공고(~3/2),2023-02-28,김은영,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749440,2023년 1학기 서울캠퍼스↔BMC 셔틀버스 운행 안내,2023-02-27,관리자,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749419,[국가근로학생 모집] 2023학년도 1학기 장애학생 교육활동 지원 수업도우미 모집(학부생),2023-02-24,이나현,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749410,2023 서울국제불교박람회 안내,2023-02-24,허현식,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749398,[참사람사회공헌센터] 2023 봄학기 사회봉사교과목 신입생 수강신청 안내,2023-02-23,강다현,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749383,[경영학과] 최경규 교수님 조교 모집(마감),2023-02-21,이아셀,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749376,2023학년도 1학기 재학생 운동장 대관 신청 안내,2023-02-21,황의경,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749371,2023년도  R O T C 학군사관후보생 모집,2023-02-21,관리자,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749370,[평가감사실] 학생모니터링단 동화 16기 모집 안내,2023-02-21,최지용,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749364,[대학미디어센터] 2023학년도 1학기 동국포스트(영자신문사) 57기 수습기자 모집(우수활동자 해외취재기회 부여),2023-02-20,오솔미,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749358,[행정학과] 주창범 교수님 조교 모집(~2/22),2023-02-20,서주한,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749347,[국가근로학생 모집] 2023학년도 1학기 장애학생 교육활동 지원 수업도우미 모집(학부생),2023-02-17,이나현,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749342,[대학미디어센터] 동국대학교 교육방송국 DUBS에서 65기 수습국원을 모집합니다.,2023-02-16,오솔미,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749335,[모집마감] 인공지능 현직자 특강 듣자,2023-02-15,변예림,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749317,2023학년도 신입생 오리엔테이션 안내,2023-02-14,허현식,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749302,[교수학습개발센터] AI 토익 학습 프로그램 우수 참여자 선정 발표 및 시상 안내,2023-02-13,나윤주,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749284,[창업교육센터] 2023 스타트업 캠퍼스 동국! 스타톤 경진대회 참가자 모집,2023-02-10,임혜주,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749277,크크동( Creator Crew of Dongguk) 2기 모집,2023-02-10,관리자,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749276,"모두의연구소가 만든 AI 학교, ""아이펠"" 입학생 모집(등록금 무료)",2023-02-10,최정문,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749272,[참사람사회공헌센터] 2023 봄학기 사회봉사교과목 수강신청 안내,2023-02-10,강다현,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749264,[교수학습개발센터] 글로벌 역량 강화 워크숍,2023-02-09,나윤주,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749259,[경영정보학과] 정덕훈 교수님 조교 모집(마감),2023-02-09,윤지선,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749250,[경영학과] 이상현 교수님 조교 모집,2023-02-08,이아셀,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749248,[경영정보학과] 권소연 교수님 조교 모집(마감),2023-02-08,윤지선,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749247,[회계학과] 남혜정 교수님 조교 모집(마감),2023-02-08,윤지선,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749241,[회계학과] 정선문 교수님 조교 모집(마감),2023-02-08,윤지선,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749233,[교수학습개발센터] 학습 콘텐츠 공모전 최종 결과 발표,2023-02-08,나윤주,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749229,[경영전문대학원] 중국어 가능 조교 모집 （마감）,2023-02-07,이혜령,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749228,2023학년도 1학기 학부 및 대학원 신(편)입생 학생증 발급 안내,2023-02-07,김혜진,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749216,[대학미디어센터] 동대신문사 2023학년도 1학기 신입기자 모집,2023-02-06,오솔미,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749192,2023년 상반기 서울런 멘토단 참여 대학생 추천 안내,2023-02-03,송민정,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749191,[행정학과] 주창범 교수님 조교 모집(~2/10),2023-02-03,서주한,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749190,[사범대학 가정교육과] 신혜원 교수님 조교 모집,2023-02-03,남현경,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749188,"다쏘시스템코리아 본사 방문하고, 현직자 특강 듣자(마일리지 10점 지급)",2023-02-03,변예림,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749182,[행정학과] 배광빈 교수님 조교 모집(~2/10),2023-02-03,서주한,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749178,[과학영재교육원] 단기 수업조교 모집(모집 마감),2023-02-03,임영종,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749173,[교수학습개발센터] GROW 프로그램 우수 참여자 선정 발표 및 시상 안내,2023-02-02,나윤주,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749171,[경영학과] 이영면 교수님 조교 모집,2023-02-02,이아셀,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749169,[연구등록(B)] 2023학년도 1학기 연구등록(B) 등록 안내,2023-02-02,양준영,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749147,[경영학과] 김대룡 교수님 조교 모집 (~2/6),2023-02-01,이아셀,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749146,[경영학과] 카린맥도날드 교수님 조교 모집,2023-02-01,이아셀,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749145,[경영학과] 강경훈 교수님 조교 모집,2023-02-01,이아셀,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749127,[교수학습개발센터] BEST 프로그램 우수 참여자 선정 발표 및 시상 안내,2023-01-31,나윤주,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749120,[대학미디어센터] 2023학년도 1학기 대학원신문사 신임 편집위원 모집 (장학혜택 안내),2023-01-30,오솔미,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749064,[참사람사회공헌센터] 2023 봄학기 사회봉사교과목 수강신청 안내(수정),2023-01-25,강다현,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749035,[경영정보학과] 남기환 교수님 조교 모집,2023-01-20,김보연,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749034,2022년 연말정산 관련 종(전)근무지 근로소득 원천징수영수증 발급 안내,2023-01-20,김설희,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26749009,[역량개발센터] 2022 마일리지 경진대회 수상 결과 발표,2023-01-17,조재휘,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26748995,[한국통신학회] ICT 융합 아이디어 경진대회 참가 학생 모집 연장(~ 1/19(목) 24시),2023-01-16,최기모,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26748942,[미래융합교육원] 대한유도회 유도단증 자격과정 모집 안내,2023-01-13,송현주,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26748934,[창업교육센터] 2023 청년 창업지원사업 집중 공략 교육(~1/17(목)),2023-01-12,공효은,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26748928,2022학년도 행정부서 동계방학 셧다운 및 집중휴가 안내,2023-01-12,관리자,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26748925,[미래융합교육원] 사회조사분석사2급 통합과정 방학특강 안내,2023-01-11,송현주,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26748893,[법과대학 고시반] 2023학년도 법학전문대학원 합격자 조사 안내,2023-01-10,엄보영,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26748887,"[법과대학 고시반] 2023-1학기 고시반(법학전문대학원반, 공인노무사반, 법원행정고등고시반) 입반시험 공고",2023-01-09,엄보영,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26748873,2022 동국대 학습 콘텐츠 공모전,2023-01-06,나윤주,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26748870,(예비군연대) 2023-1학기 학생 예비군 편성(전입) 안내,2023-01-06,김태영,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26748850,[협력학습 동국 튜터링] 우수활동 튜티 선정 발표 및 시상 안내,2023-01-05,나윤주,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26748841,2023-1학기 학부 외국인입학전형(2차) 안내(23-1 2nd Admissions),2023-01-05,관리자,일반
https://www.dongguk.edu/article/GENERALNOTICES/detail/26748837,2023학년도 신입생 입학 전 교육프로그램 신청 안내,2023-01-05,관리자,일반
https://www.dongguk.edu/article/HAKSANOTICE/detail/26752461,공지2024학년도 1학기 학기제현장실습(IPP/일학습병행) 참여 학생 모집 설명회 개최,2023-10-13,박소원,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26752375,공지2023학년도 2학기 성인지 교육 시행 안내,2023-10-10,김주성,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26752188,공지2024학년도 봄 조기졸업 신청 안내,2023-09-22,신상훈,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26752186,공지2023학년도 2학기 복수·연계·융합전공 포기 신청 안내,2023-09-22,신상훈,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26752179,공지2023학년도 2학기 교직복수(연계)전공 포기 신청 안내,2023-09-22,박소정,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26752159,공지2023-2학기 응급처치 및 심폐소생술 실습 안내,2023-09-20,김주성,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26752461,2024학년도 1학기 학기제현장실습(IPP/일학습병행) 참여 학생 모집 설명회 개최,2023-10-13,박소원,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26752449,2023학년도 겨울 계절학기 서울대학교 수학 안내,2023-10-13,백민기,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26752443,2023학년도 겨울 계절학기 충북대학교 수학 안내,2023-10-12,백민기,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26752401,10월 12일 모의토익 고사장 및 성적 확인 방법 안내,2023-10-11,박수빈,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26752375,2023학년도 2학기 성인지 교육 시행 안내,2023-10-10,김주성,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26752203,제 10회 EAS 영어 글쓰기(Writing) 경진대회 시행 안내,2023-09-25,박은미,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26752188,2024학년도 봄 조기졸업 신청 안내,2023-09-22,신상훈,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26752186,2023학년도 2학기 복수·연계·융합전공 포기 신청 안내,2023-09-22,신상훈,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26752179,2023학년도 2학기 교직복수(연계)전공 포기 신청 안내,2023-09-22,박소정,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26752159,2023-2학기 응급처치 및 심폐소생술 실습 안내,2023-09-20,김주성,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26752147,2024학년도 1학기 학교현장실습Ⅲ(종합실습) 이수 방법 안내,2023-09-19,박소정,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26752116,2023학년도 2학기 교육봉사활동 안내,2023-09-15,김주성,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26752054,2023학년도 제2학기 교양영어 레벨 변경 / 이수 면제 신청 안내,2023-09-12,박수빈,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26752036,2023학년도 2학기 학부 외국어패스제 대체 인정 안내,2023-09-12,박수빈,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26752029,9월 13일 모의토익 고사장 및 성적 확인 방법 안내,2023-09-12,박수빈,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26751932,2023학년도 2학기 교직 적성 및 인성 검사 실시 안내,2023-09-06,김주성,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26751915,2023학년도 2학기 수강정정(대상교과: 교직실무) 안내문,2023-09-06,박소정,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26751874,2023-2 「도반8기」 오리엔테이션 자료 및 제출 자료 안내,2023-09-01,박소정,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26751873,2023-2 학교현장실습 오리엔테이션 자료 안내,2023-09-01,박소정,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26751863,2023학년도 하반기 학부 외국어패스 성적 제출 안내,2023-08-31,박수빈,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26751858,2023학년도 2학기  학교현장실습Ⅲ(종합실습) 시행 안내,2023-08-31,박소정,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26751814,2023학년도 2학기 학부 졸업 외국어패스제 모의영어시험 일정 안내,2023-08-29,박수빈,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26751802,2023학년도 2학기 등록금 납부 재안내,2023-08-29,문해은,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26751745,2023학년도 제 2학기 Global Lounge 운영 안내,2023-08-24,박은미,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26751708,2023년 9월 1일자 학기초 수료 신청 안내,2023-08-21,신상훈,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26751675,2023학년도 후기 신입생 영어레벨테스트 결과 확인 안내,2023-08-17,박수빈,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26751663,[다르마칼리지] 개인적 사유 등으로 인한 교양교과목 수강신청 관련,2023-08-16,이준호,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26751650,2023학년도 2학기 사이버강좌(일반교양) 시험일정,2023-08-14,이준호,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26751646,동국대학교 온라인 교육봉사(도반8기) 참가자 모집,2023-08-14,박소정,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26751640,2023학년도 2학기 광운대학교 수학 안내,2023-08-14,송민정,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26751631,[창업교육센터] 2023-2학기 창업대체학점 인정제 시행 안내,2023-08-11,임혜주,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26751619,2023년 가을 졸업대상자 졸업심사 판정 결과 확인 및 uDRIMS 영문성명 입력 안내,2023-08-10,신상훈,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26751564,2023학년도(제4회) 좋은 수업 경연대회 사전교육 특강 안내,2023-08-07,김주성,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26751557,2023학년도 2학기 건국대학교 수학 안내,2023-08-07,송민정,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26751547,2023학년도 후기 신입생 영어레벨테스트 안내,2023-08-04,박수빈,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26751525,2023-2학기 학석사연계과정 모집(2차),2023-08-02,장연수,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26751519,2023학년도 2학기 한성대학교 수학 안내,2023-08-02,송민정,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26751507,2023학년도 2학기 평택대학교 수학 안내,2023-08-01,송민정,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26751506,2023학년도 2학기 서경대학교 수학 안내,2023-08-01,송민정,학사
https://www.dongguk.edu/article/HAKSANOTICE/detail/26751502,2023학년도 2학기 등록금 납부 안내,2023-07-31,문해은,학사
