course_code,course_name,professor,is_online
ENG2017-01,영미문학과공연예술,마크존슨,False
ENG2030-01,글로벌영작문,마크존슨,False
ENG2030-02,글로벌영작문,콜린캠벨,False
ENG2031-01,영어문화의세계,홍승현,False
ENG2037-01,영문학과신화이야기,김종갑,False
ENG2038-01,현대영어독해,이난희,False
ENG2038-02,현대영어독해,김지희,False
ENG2040-01,미국소수민족문학과문화,노헌균,False
FIL2080-01,현대영화감상,이종승,False
FIL2083-01,영상미학분석,유지나,False
FIL2083-02,영상미학분석,백태현,False
FIL2092-01,고전영화분석,정수완,False
FIL2093-01,편집,이승호,False
FIL2093-03,편집,이승호,False
FIL2095-01,애니메이션실습,김현영,False
FIL2095-02,애니메이션실습,백순욱,False
FIL2095-03,애니메이션실습,정군,False
FIL2100-01,세계영화사2,이종승,False
FIL2100-02,세계영화사2,하정현,False
FIL2102-01,영화제작워크숍2,핍초도로프,False
FIL2102-03,영화제작워크숍2,핍초도로프,False
FIL2103-01,촬영심화,백성빈,False
FIL2103-03,촬영심화,백성빈,False
FIS2005-01,식품경제원론,심춘수,False
FIS2026-01,식품환경경영론,이보삼,False
FIS2027-01,식품유통론,우원석,False
FIS2031-01,식품산업의이해,심춘수,False
FIS2032-01,식품통계학,지인배,False
FIS2033-01,식품경영회계,홍정학,False
FOO2007-01,식품분석실험,신한승,False
FOO2011-01,식품미생물학,강준원,False
FOO2015-01,식품재료공학,이승주,False
FOO2017-01,식품대사학,홍광원,False
FOO2020-01,식품유기화학,조현진,False
FSM2002-01,범죄증거분석학,한면수,False
GCS2001-01,컬러매니지먼트,김정욱,False
GCS2004-01,그래픽커뮤니케이션사이언스입문,김봉구,False
GEO2036-01,인문지리학,이승철,False
GEO2038-01,문화지리학,정주연,False
GEO2039-01,도시지리학,이나영,False
GEO2042-01,국제개발지리학,김부헌,False
GEO2043-01,세계지리,최자영,False
GEO2044-01,기후학,권용휘,False
GEO2045-01,GIS,양병윤,False
HIE2044-01,고려시대사,황인규,False
HIE2045-01,"주니어세미나(역사와 박물관, 현장 학습)",윤종필,False
HIE2047-01,한국의역사서와역사교육,임상선,False
HIE2049-01,역사학과인접학문의융합교육,최원재,False
HIE2051-01,동아시아중세사,김장구,False
HIE2052-01,서양고대사,양홍석,False
HIS2002-01,서양고대사,양홍석,False
HIS2005-01,한국중세사,최연식,False
HIS2006-01,동양중세사,정병준,False
HIS2011-01,서양사강독,강명수,False
HIS2015-01,한국근대사,김성연,False
HIS2017-01,서양근세사,강명수,False
HIS2028-01,역사자료의 이해와 활용,권기석,False
HOM2014-01,조리과학,이심열,False
HOM2018-01,소비자의사결정,최경숙,False
HOM2019-01,의복재료학,신혜원,False
HOM2022-01,아동발달심리,전미경,False
IDP2003-01,드로잉2,김현경,False
IDP2003-02,드로잉2,이우진,False
IDP2003-03,드로잉2,김지희,False
IDP2003-04,드로잉2,정유미,False
IDP2007-01,불교회화론,유근자,False
IDP2013-01,판화2,이상록,False
IDP2013-02,판화2,이상록,False
IDP2013-03,판화2,이상록,False
IDP2014-01,한국미술사,유근자,False
IDP2016-01,현대미술론,강태성,False
INC2021-01,확률및랜덤프로세스,이기송,False
INC2021-02,확률및랜덤프로세스,이기송,False
INC2024-01,컴퓨터알고리즘및실습,김웅섭,False
INC2024-02,컴퓨터알고리즘및실습,김웅섭,False
INC2028-01,컴퓨터구성,김양우,False
INC2028-02,컴퓨터구성,김양우,False
INC2029-01,객체지향언어와실습,이유철,False
INC2029-02,객체지향언어와실습,이유철,False
INC2031-01,정보통신프로그래밍,임민중,False
INC2031-02,정보통신프로그래밍,임민중,False
INC2032-01,신호와시스템,류철,False
INC2032-02,신호와시스템,류철,False
INC2032-03,신호와시스템,박은찬,False
INC2033-01,어드벤처디자인,김은정,False
INC2033-02,어드벤처디자인,김은정,False
INC2035-01,멘토프로그램(지식재산을 통한 사물인터넷 기술의 이해),방영석,False
INC2036-01,주니어세미나(인공지능을 적용한 스마트선박 IoT 기술 및 지식재산),강준욱,False
INS2001-01,민간경비론,최응렬,False
INS2006-01,국가정보학,김광철,False
INS2009-01,정보보호개론,정두원,False
INT2005-01,국제통상론,최병화,False
INT2005-02,국제통상론,최문성,False
INT2006-01,국제무역론,송백훈,False
INT2006-02,국제무역론,최문성,False
INT2007-01,국제경영입문,이은화,False
ISE2016-01,경영과학1,홍성조,False
ISE2016-02,경영과학1,홍성조,False
ISE2021-01,데이터분석입문,백정우,False
ISE2021-02,데이터분석입문,백정우,False
ISE2022-01,어드벤처디자인,박준영,False
ISE2022-02,어드벤처디자인,염세경,False
ISE2022-03,어드벤처디자인,김소정,False
ISE2023-02,정보시스템분석설계,김소정,False
JAP2013-01,외국인을위한초급일본어작문,고쿠쇼카즈미,False
JAP2014-01,한일언어커뮤니케이션,이경철,False
JAP2016-01,일본학개론,김태진,False
JAP2022-01,매스미디어일본어,고쿠쇼카즈미,False
JAP2025-01,일본근현대정치·외교사,김태진,False
JAP2044-01,멘토프로그램(일본어학 멘토링),박정원,False
KCC2002-01,시창작입문2,박판식,False
KCC2002-02,시창작입문2,박옥순,False
KCC2003-01,소설창작입문2,이장욱,False
KCC2003-02,소설창작입문2,문지혁,False
KCC2003-03,소설창작입문2,염승숙,False
KCC2006-01,고전문학입문,곽미라,False
KCC2006-02,고전문학입문,하성란,False
KCC2011-01,근현대소설특강,황종연,False
KCC2012-01,근현대시특강,김춘식,False
KCC2012-02,근현대시특강,김익균,False
KCC2019-01,한국어어문규범,한용운,False
KLE2028-01,국어학개론,신희성,False
KLE2030-01,현대소설교육론,전한성,False
KLE2035-01,국어교육론,조성윤,False
KOP2016-01,멘토프로그램(미술현장과담론),김미나,False
KOP2020-01,예술과테크놀로지,곽문규,False
KOP2022-01,수묵화2,이인,False
KOP2024-01,현대한국화의기초2,곽상원,False
KOP2026-01,한국화재료기법2,강가연,False
KTM2002-01,전공실기2,최경만,False
KTM2002-02,전공실기2,김영재,False
KTM2002-03,전공실기2,김해숙,False
KTM2002-04,전공실기2,김영길,False
KTM2002-05,전공실기2,김덕수,False
KTM2002-06,전공실기2,박애리,False
KTM2002-07,전공실기2,김영기,False
KTM2002-08,전공실기2,강정숙,False
KTM2002-09,전공실기2,안숙선,False
KTM2002-10,전공실기2,최경만,False
KTM2002-11,전공실기2,박범훈,False
KTM2002-12,전공실기2,김해숙,False
KTM2002-13,전공실기2,김영길,False
KTM2002-14,전공실기2,안숙선,False
KTM2008-01,시창청음2,안승철,False
KTM2010-01,작곡지휘실기2,황호준,False
KTM2014-01,창작가창2,박애리,False
KTM2028-01,실내악(풍류음악)2,박천지,False
KTM2030-01,실내악(민속음악)2,원완철,False
KTM2036-01,노래이면실습2,김성녀,False
KTM2040-01,전통가창실습2,이민주,False
KTM2052-01,불교음악실습2(기악성악한국실용음악),박범훈,False
KTM2052-02,불교음악실습2(기악성악한국실용음악),최수정,False
LAW2037-01,기본권론,김경제,False
LAW2037-02,기본권론,홍선기,False
LAW2042-01,법제사,홍대운,False
LAW2044-01,형법총론,강동욱,False
LAW2044-02,형법총론,변종필,False
LAW2044-03,형법총론,홍대운,False
LAW2046-01,행정법총론,김재선,False
LAW2046-02,행정법총론,김경덕,False
LAW2049-01,물권법,최창렬,False
LAW2049-02,물권법,이용박,False
LAW2050-01,회사법,김선정,False
LAW2050-02,회사법,이훈종,False
LAW2057-01,계약법,최창렬,False
LAW2057-02,계약법,이용박,False
LAW2065-01,법논리학,박민미,False
LAW2068-01,인공지능(AI)법,심민석,False
MAE2002-01,논리와집합,류송분,False
MAE2002-02,논리와집합,류송분,False
MAE2025-01,해석학2,이한주,False
MAE2026-01,선형대수2,안선신,False
MAE2027-01,기하학일반,김수금,False
MAE2028-01,확률및통계,이한주,False
MAE2028-02,확률및통계,박경은,False
MAT2023-01,전산응용수학및실습,조덕빈,False
MAT2037-01,집합론,조덕빈,False
MAT2038-01,기하학개론,안재욱,False
MAT2040-01,선형대수학2,김도진,False
MAT2041-01,미분방정식및연습,김도진,False
MEC2011-01,기구학,박수환,False
MEC2012-01,동역학,임수철,False
MEC2012-02,동역학,임수철,False
MEC2015-01,유체역학,이진우,False
MEC2015-02,유체역학,이진우,False
MEC2025-01,기계전산입문,이재훈,False
MEC2025-02,기계전산입문,이재훈,False
MEC2031-01,응용재료역학,이승준,False
MEC2032-01,기계공학실험1,곽문규,False
MEC2032-02,기계공학실험1,곽문규,False
MGT2013-01,CareerPlan,이효상,False
MGT2014-01,경영수학,유의기,False
MGT2015-01,경영경제,최동현,False
MGT2015-02,경영경제,최동현,False
MGT2015-03,경영경제,박형중,False
MGT2017-01,비즈니스데이터애널리틱스개론,정욱,False
MIS2011-01,비즈니스프로그래밍,정민호,False
MIS2011-02,비즈니스프로그래밍,정민호,False
MIS2017-01,4차산업과빅데이터,이종옥,False
MIS2022-01,비즈니스데이터시각화,이용근,False
MIS2024-01,빅데이터관리,강성경,False
MME2043-01,멀티미디어기초수학,윤승현,False
MME2053-01,수치해석,이철,False
MME2054-01,게임프로그래밍(캡스톤디자인),조경은,False
NOR2002-01,통일학입문,황진태,False
NOR2003-01,사회주의의이론과체제,김일한,False
NOR2010-01,북한의사회와여성,윤보영,False
NOR2012-01,남북한관계사,김용현,False
PAI2008-01,회화2,양경열,False
PAI2014-01,조형실기2,정재호,False
PAI2016-01,기초회화2,양경열,False
PAS2009-01,범죄심리학,이완희,False
PAS2015-01,경찰학,박상진,False
PAS2016-01,형사절차와 인권,김연수,False
PAS2019-01,프로그래밍언어,노유한,False
PAS2020-01,운영체제,허지민,False
PHA2001-01,기초약화학,김영우,False
PHA2002-01,기초시스템생물학,이창훈,False
PHA2007-01,유기화학2,최원준,False
PHA2008-01,약품미생물학,이충호,False
PHA2009-01,물리약학1,안희철,False
PHA2010-01,의약품분석1,안희철,False
PHA2011-01,인체해부생리학,박대균,False
PHE2003-01,체조지도법,김정섭,False
PHE2036-01,운동생리학,김언호,False
PHE2036-02,운동생리학,최철민,False
PHE2038-01,운동심리학,서혜진,False
PHE2038-02,운동심리학,강상욱,False
PHE2042-01,배구지도법,김현주,False
PHE2044-01,유도지도법,박종양,False
PHE2045-01,레크리에이션지도법,손재현,False
PHE2058-01,창작표현활동지도법,손재현,False
PHI2007-01,한국철학사,유흔우,False
PHI2048-01,서양철학 2,장운혁,False
PHI2053-01,사고와 존재,홍진기,False
PHI2056-01,선진유가철학,유흔우,False
PHI2057-01,제자백가철학특강,이승원,False
PHY2007-01,역학2,곽보근,False
PMY2011-01,물리약학2,안희철,False
PMY2013-01,생약학2,김현우,False
PMY2014-01,생리학,김상건,False
PMY2018-01,의약통계학,금영삼,False
PMY2020-01,예방약학1,동미숙,False
PMY2024-01,약품분석학2,안희철,False
PMY2025-01,약품생화학2,이창훈,False
PMY2026-01,약품면역학,이충호,False
PMY2027-01,의약품합성학1,최원준,False
PMY2028-01,미생물 및 Bioinformatics실습,이충호,False
POL2017-01,산학융합종합설계(게이미피케이션 정치 교육전문가과정),김민수,False
POL2029-01,국제정치이론,케네스윌슨,False
POL2034-01,멘토프로그램(리빙랩을 통한 협치 전문가 양성),김민수,False
POS2006-01,경찰윤리,리카르도,False
POS2007-01,비교경찰제도론,임준태,False
POS2008-01,체포술,이문규,False
POS2009-01,한국경찰사,임준태,False
POS2010-01,경찰체육실습Ⅱ,이문규,False
POS2010-02,경찰체육실습Ⅱ,이문규,False
POS2010-03,경찰체육실습Ⅱ,이문규,False
POS2010-04,경찰체육실습Ⅱ,이종우,False
POS2011-01,지역사회경찰활동,리카르도,False
PSS2003-01,현대물리학2,김형상,False
PSS2004-01,기초전자회로및실습2,이영민,False
PSS2005-01,전자기학개론,김순구,False
PUB2010-01,국정관리와행정,이주하,False
PUB2011-01,정책형성론과 AI(어드벤처디자인),주창범,False
SCS2011-01,컴퓨터시스템,김경열,False
SCS2013-01,파이썬프로그래밍,황우섭,False
SCS2013-02,파이썬프로그래밍,황우섭,False
SCS2014-01,자료구조및알고리즘1,이길섭,False
SCS2014-02,자료구조및알고리즘1,이길섭,False
SCS2015-01,융합프로그래밍1,한웅진,False
SCS2015-02,융합프로그래밍1,한웅진,False
SCS2016-01,융합프로그래밍2,김경열,False
SCS2019-01,오픈소스소프트웨어실습,이길섭,False
SCU2004-01,기초조소2,김황록,False
SCU2012-01,소조2,신종훈,False
SCU2014-01,재료기법2,진우혜,False
SCU2015-01,목조,백연수,False
SCU2016-01,산학융합종합설계(아트 콜라보레이션),송남이,False
SEM2006-01,반도체물리학,임현식,False
SEM2024-01,디지털회로설계및실습,송민규,False
SOC2008-01,사회조사방법,김정석,False
SOC2009-01,문화사회학,권오헌,False
SOC2010-01,한국사회론,김상문,False
SOC2013-01,인구와 현대사회,주지현,False
SOC2014-01,다문화사회의 이해,이충훈,False
SOC2015-01,고전사회학이론,김원태,False
SOW2004-01,인간행동과사회환경,홍송이,False
SOW2025-01,지역사회복지론,김형용,False
SOW2029-01,사회복지역사,김학주,False
SOW2031-01,사회문제론,임해영,False
SPC2026-01,건강교육및관리,임상훈,False
SPC2029-01,스포츠문화와역사,성제훈,False
SPC2030-01,스포츠문화와예술,성제훈,False
SPC2032-01,스포츠정책및조직론,이완영,False
SPC2038-01,여가및레크리에이션,염희옥,False
SPC2040-01,전공실기2,안효연,False
SPC2042-01,전공실기4,이호근,False
SPC2047-01,스포츠통계,이기혁,False
SPC2049-01,스포츠테이핑,강의수,False
SPC2060-01,구기스포츠,김종호,False
SPC2062-01,스포츠더블멘토링,정진욱,False
SPC2064-01,요가,김도희,False
STA2005-01,탐색적자료분석,박주현,False
STA2013-01,프로그래밍및실습1,최성은,False
STA2015-01,확률과정론,안홍엽,False
STA2020-01,통계계산및그래픽실습,이영섭,False
STA2020-02,통계계산및그래픽실습,이영섭,False
STA2021-01,수리통계학2,안홍엽,False
THE2019-01,프로덕션제작실습2,백연,False
THE2019-02,프로덕션제작실습2,김주원,False
THE2019-03,프로덕션제작실습2,최규선,False
THE2021-01,프로덕션제작실습4,정숙희,False
THE2021-02,프로덕션제작실습4,이수원,False
THE2021-03,프로덕션제작실습4,김영민,False
THE2026-01,연기4,이지은,False
THE2026-02,연기4,권지혜,False
THE2028-01,보이스2,이지은,False
THE2028-02,보이스2,권지혜,False
THE2030-01,뮤지컬보컬2,윤아르나,False
THE2030-02,뮤지컬보컬2,홍금단,False
THE2032-01,뮤지컬보컬4,윤아르나,False
THE2032-02,뮤지컬보컬4,이진용,False
THE2034-01,발레2,백연,False
THE2034-02,발레2,김주원,False
THE2035-01,텍스트분석,이동훈,False
THE2040-01,연출2,이동훈,False
THE2042-01,연출4(어드벤처디자인),신영섭,False
TRA2004-01,다국적기업입문,이도형,False
TRA2004-02,다국적기업입문,이도형,False
TRA2007-01,경제학입문,남은영,False
TRA2008-01,국제통상입문,전기홍,False
TRA2008-02,국제통상입문,전기홍,False
ACG4002-01,감사사례연구,박재완,False
ACG4002-02,감사사례연구,박재완,False
ACG4004-01,관리회계,정선문,False
ACG4004-02,관리회계,정선문,False
ACG4008-01,법인세회계1,양재영,False
ACG4009-01,법인세회계2,홍영도,False
ACG4011-01,소득세회계,김정훈,False
ACG4011-02,소득세회계,김정훈,False
ACG4012-01,원가회계,노영래,False
ACG4014-01,중급회계2,김종근,False
ACG4016-01,회계이론,이석근,False
ACG4018-01,정부회계,김상노,False
ACG4027-01,세무회계특강,김갑순,False
ACG4027-02,세무회계특강,김갑순,False
ACG4031-01,고급회계2,권혁진,False
ADV4003-01,홍보전략론,이일우,False
ADV4013-01,광고세미나,김봉현,False
ADV4015-01,P.R캠페인사례연구,최유진,False
ADV4021-01,PR문장론2,윤성훈,False
ADV4021-02,PR문장론2,윤성훈,False
ADV4028-01,디지털영상광고제작론,손배호,False
ADV4032-01,광고홍보조사방법론Ⅱ,김효규,False
ADV4036-01,글로벌광고,이영화,False
ADV4037-01,디지털 광고 Analytics,조인호,False
ADV4039-01,이슈및위기관리론,최유진,False
ARC4041-01,철골구조,김종대,False
ARC4042-01,건설공정관리,최종수,False
ARC4043-01,건물공기조화설비,양인호,False
ARC4056-01,건설계약및운영,이재섭,False
ARC4058-01,건축공학종합설계2,양인호,False
ARC4058-02,건축공학종합설계2,최종수,False
ARC4064-01,건축물리모델링및유지관리,조대구,False
ARC4068-01,건축공학확률응용,박관순,False
ARD2024-01,건축설계2,김정아,False
ARD2024-02,건축설계2,오세범,False
ARD2024-03,건축설계2,황연숙,False
ARD4015-01,건축종합설계2,조한신,False
ARD4015-02,건축종합설계2,최민기,False
ARD4015-03,건축종합설계2,백용운,False
ARD4033-01,모더니즘과현대건축,백용운,False
ARD4034-01,동양건축사,조정식,False
ARD4035-01,지속가능건축,이지훈,False
ARD4036-01,건축과컴퓨터,이명식,False
ARD4038-01,건축과도시문화,한광야,False
ARD4040-01,건축기술2,윤홍연,False
ARD4042-01,건축설계4,이명식,False
ARD4042-02,건축설계4,문정석,False
ARD4042-03,건축설계4,한광훈,False
ASI4003-01,첨단기술활용영상제작실습,김영준,False
ASI4011-01,문화예술과마케팅,김은영,False
ASI4012-01,첨단기술활용공연제작실습2,최규선,False
ASW4010-01,컴퓨터그래픽스,강태선,False
ASW4010-02,컴퓨터그래픽스,강태선,False
ASW4010-03,컴퓨터그래픽스,윤승현,False
ASW4011-01,디지털영상처리,이철,False
ASW4013-01,딥러닝입문,조성인,False
ASW4014-01,공개SW프로젝트,손윤식,False
ASW4014-02,공개SW프로젝트,정준호,False
ASW4015-01,임베디드시스템,이강우,False
BES4006-01,환경생명공학및실험,강호덕,False
BES4009-01,환경미생물학,조시경,False
BES4012-01,식물생화학,변지희,False
BES4018-01,생태공학및실습,배제선,False
BES4019-01,바이오에너지,강규영,False
BES4020-01,수질환경학,김극태,False
BES4028-01,환경법과환경정책,성준경,False
BES4029-01,환경조림학캡스톤디자인,강호덕,False
BES4037-01,주니어세미나(환경분야 국제기구 진출),강호덕,False
BES4039-01,대기환경학,이상용,False
BES4040-01,연소공학,조시경,False
BIO4022-01,생물정보학,이재영,False
BIO4032-01,생물물리학,성정석,False
BIO4033-01,신경생물학,김병혁,False
BIO4036-01,유전체학,이병무,False
BIO4040-01,종양생물학,서태근,False
BIO4042-01,바이러스학,서태근,False
BIO4043-01,생태학,김병혁,False
BIO4045-01,생명과학캡스톤디자인2,김병혁,False
BIO4048-01,식물생리학,김경희,False
BIS4011-01,인도인식논리학,성청환(해인),False
BIS4014-01,동아시아대승불교,손진(정완),False
BIS4017-01,선문화론,박청환(정덕),False
BIS4027-01,불교사상과서양철학,김종욱(일초),False
BIS4032-01,위빠사나의이해와실습,브라이언써멀스,False
BIS4033-01,화엄학,신성현(普圓),False
BIS4039-01,여래장의이해,하영수(진본),False
BIS4045-01,한국불교사상과한국종교 ,고영섭,False
BIS4047-01,세계종교,김경래(지욱),False
BIS4049-01,명상과아동·청소년상담,김혜원,False
BIS4053-01,선심리상담이론과실제(캡스톤디자인),송영숙(서광),False
BIS4055-01,불교윤리학,허남결(월인(月印)),False
BIS4056-01,인도의신화와문학,류현정,False
BIS4063-01,빨리어입문,최지연,False
BIS4064-01,히말라야불교산책,한재희(지화(知華)),False
BME4013-01,화학생물학,권영은,False
BME4034-01,의용계측기기설계실험,김성민,False
BME4036-01,세포배양공학및실험,이수홍,False
BME4043-01,고급의생명공학연구(캡스톤디자인),양승훈,False
BME4047-01,재생의학2,서영권,False
BME4050-01,면역공학 및 실험,양승훈,False
BME4052-01,디지털 헬스케어 엔지니어링,임홍석,False
BME4054-01,바이오메디컬 신호처리시스템,정종섭,False
BME4060-01,생화학2,양승훈,False
BSI4002-01,생물학공용DB를이용한데이터프로세싱,이민호,False
BUA4032-01,멘토프로그램(불교미술감상법),심근호,False
BUA4041-01,불교회화2(캡스톤디자인),심근호,False
BUA4042-01,불교회화4(캡스톤디자인),이수예,False
BUA4047-01,불교미술창작,이수예,False
CAW4002-01,청소년복지론,조자영,False
CAW4003-01,사회복지실천기술론,이해님,False
CAW4004-01,노인복지론,김가원,False
CAW4008-01,사회복지현장실습,이해님,False
CAW4009-01,사회복지조사론,최상미,True
CAW4010-01,프로그램개발과평가,조자영,False
CAW4012-01,가족상담및가족치료,정민회,False
CAW4014-01,의료사회복지론,정대희,False
CAW4022-01,사회복지현장실습세미나,이해님,False
CAW4022-02,사회복지현장실습세미나,우영미,False
CAW4028-01,정신건강론,정민회,False
CAW4029-01,심리측정및평가,심희원,False
CAW4030-01,사회복지행정정책캡스톤디자인,최상미,False
CAW4031-01,집단상담,송영매,False
CEN4054-01,전자정보소재공학,최민재,False
CEN4055-01,화공생물공학실험,박정훈,False
CEN4055-02,화공생물공학실험,이명천,False
CEN4055-03,화공생물공학실험,원기훈,False
CEN4055-04,화공생물공학실험,최민재,False
CEN4063-01,디스플레이소재공학,한정인,False
CEN4065-01,촉매반응공학,박정훈,False
CEN4066-01,화공세미나,이의수,False
CEN4072-01,공정모델링및시뮬레이션,마이클존빈스,False
CEN4074-01,열및물질전달,원기훈,False
CEN4074-02,열및물질전달,박정훈,False
CEN4076-01,화장품공정공학,최현경,False
CEN4078-01,생체의학공학,김교범,False
CEN4081-01,화공생물공학종합설계,박진우,False
CHE4022-01,유기구조결정방법의이해,박봉서,False
CHE4023-01,무기화학실험,정현,False
CHE4024-01,무기화학2,정현,False
CHE4050-01,의약화학,김성규,False
CHE4051-01,화학생물학,김종필,False
CHE4052-01,화학생물학실험,김종필,False
CHE4058-01,기기분석,김영관,False
CHE4060-01,나노바이오화학,김영관,False
CHI4023-01,중국인의사상과지혜,박영환,False
CHI4060-01,중국어문장구조의이해,서미령,False
CHI4066-01,중국소설과스토리텔링(캡스톤디자인),김지선,False
CHI4072-01,비즈니스중국어,정진수,False
CHI4074-01,중국어고시연습,한용수,False
CHI4076-01,고대중국어 구문독해,박석홍,False
CHI4077-01,타이완의 역사와 문화,김양수,False
CHI4079-01,산학융합종합설계(중화권 통상문화의 이해),정진수,False
CIV4004-01,측량학및실습,조준호,False
CIV4007-01,컴퓨터응용구조해석,이지호,False
CIV4008-01,강구조설계,김종대,False
CIV4011-01,토질역학2,김윤희,False
CIV4021-01,건설시공및견적,김경백,False
CIV4022-01,건설계약및법규,김상범,False
CIV4068-01,건설환경캡스톤디자인,김상범,False
CIV4069-01,수자원환경GIS,강주현,False
CIV4072-01,미래의물환경시스템,이상일,False
CIV4075-01,콘크리트구조설계,김종대,False
COS4005-01,P.R론,장석준,False
COS4020-01,문화와커뮤니케이션,이호규,False
COS4020-02,문화와커뮤니케이션,김성은,False
COS4034-01,조직커뮤니케이션,장하용,False
COS4035-01,스피치커뮤니케이션,박혜경,False
COS4035-02,스피치커뮤니케이션,김여진,False
COS4042-01,고급영상제작(캡스톤디자인),김동욱,False
COS4043-01,미디어스토리텔링,황하성,False
COS4043-02,미디어스토리텔링,박현갑,False
COS4046-01,미디어이슈와토론,정용국,False
COS4046-02,미디어이슈와토론,박상현,False
COS4047-01,미디어법제와윤리,강재원,False
CPS4003-01,상황판단과 논증,김우진,False
CPS4009-01,공무원과 리더십론,박계옥,False
CRE4035-01,시창작실기2,박소란,False
CRE4052-01,시창작실기3,유계영,False
CRE4053-01,소설창작실기3,백수린,False
CRE4063-01,당대소설강독,황종연,False
CRE4067-01,소설창작실기2(캡스톤디자인),이장욱,False
CRE4067-02,소설창작실기2(캡스톤디자인),염승숙,False
CRE4071-01,시창작연습2,박형준,False
CRE4072-01,소설창작연습2,한유주,False
CRE4072-02,소설창작연습2,강화길,False
CRE4074-01,아동문학입문,전경남,False
CRE4075-01,영상콘텐츠입문,최유선,False
CRE4081-01,출판편집기획론2(캡스톤디자인),장은수,False
CRE4082-01,영상콘텐츠연습,최유선,False
CRE4083-01,극문학창작연습(캡스톤디자인),민병훈,False
CRE4085-01,한국문학과세계문학,김춘식,False
CRE4085-02,한국문학과세계문학,김은석,False
CRE4088-01,장르소설연습,강화길,False
CRE4088-02,장르소설연습,문지혁,False
CRR4005-01,교정복지와상담,강호성,False
CRR4008-01,교정보호관련법,김은주,False
CRR4009-01,범죄자위험성평가,조윤오,False
CRS4002-01,범죄데이터분석고급,이창배,False
CRS4008-01,범죄지도,조제성,False
CRS4010-01,사물인터넷과범죄,리카르도,False
CRS4015-01,형사사법연구설계법,조영일,False
CRS4016-01,범죄데이터시각화(실습),김병준,False
CRS4020-01,범죄프로파일링,곽대경,False
CSE4029-01,컴퓨터알고리즘과실습,정진우,False
CSE4029-02,컴퓨터알고리즘과실습,정진우,False
CSE4029-03,컴퓨터알고리즘과실습,김동우,False
CSE4034-01,컴퓨터구조,장태무,False
CSE4034-02,컴퓨터구조,장태무,False
CSE4035-01,컴파일러구성,손윤식,False
CSE4036-01,인공지능,김준태,False
CSE4036-02,인공지능,김준태,False
CSE4038-01,데이터통신입문,안종석,False
CSE4038-02,데이터통신입문,안종석,False
CSE4041-01,데이터베이스프로그래밍,이용규,False
CSE4041-02,데이터베이스프로그래밍,이용규,False
CSE4058-01,소프트웨어공학개론,최은만,False
CSE4058-02,소프트웨어공학개론,이호정,False
CSE4066-01,컴퓨터공학종합설계1,석문기,False
CSE4067-01,컴퓨터공학종합설계2,정준호,False
CSE4067-02,컴퓨터공학종합설계2,안종석,False
CSE4067-03,컴퓨터공학종합설계2,손윤식,False
CSE4067-04,컴퓨터공학종합설계2,정진우,False
CSE4075-01,SW비즈니스와창업,이현주,False
CSE4081-01,암호학과네트워크보안,김영부,False
CSE4081-02,암호학과네트워크보안,김동우,False
CTE4007-01,비주얼스토리텔링,김길형,False
CTE4009-01,창의적정보시각화,오경란,False
CTE4012-01,융합콘텐츠제작,정서원,False
CTS4002-01,영상예술과예술비평,정성희,False
CTS4003-01,문화연구와문화산업,임경준,False
DBA4002-01,경영사례분석,강성경,False
DES4009-01,다학제캡스톤디자인,임대운,False
DES4025-01,기업사회맞춤형캡스톤디자인2,김형호,False
DES4025-02,기업사회맞춤형캡스톤디자인2,금동준,False
DES4025-04,기업사회맞춤형캡스톤디자인2,한기용,False
DES4032-01,기술창업캡스톤디자인2,정기수,False
DES4032-02,기술창업캡스톤디자인2,정기수,False
DES4032-03,기술창업캡스톤디자인2,이태현,False
DSC4007-01,데이터사이언스캡스톤디자인,임상수,False
DSC4008-01,데이터랭글링,한웅진,False
DSC4009-01,데이터분석및시각화,조성균,False
ECO4001-01,경제발전론,김종일,False
ECO4004-01,계량경제학,강준모,False
ECO4008-01,법경제학,전주용,False
ECO4008-02,법경제학,김은수,False
ECO4011-01,인적자본론,이정택,False
ECO4011-02,인적자본론,이정택,False
ECO4013-01,재정학,홍우형,False
ECO4016-01,한국경제사,김낙년,False
ECO4016-02,한국경제사,김낙년,False
ECO4017-01,화폐금융론,강삼모,False
ECO4017-02,화폐금융론,강삼모,False
ECO4017-03,화폐금융론,이원기,False
ECO4021-01,경제통합론,박도준,False
ECO4021-02,경제통합론,박도준,False
ECO4025-01,경제수학2,전주용,False
ECO4026-01,데이터경제학,이정택,False
EDU4003-01,교육공학,신나민,False
EDU4015-01,서양교육사,임광국,False
EDU4026-01,인적자원개발론,장환영,False
EDU4029-01,교육학교육론,이서인,False
EDU4033-01,심리검사,박현주,False
EDU4035-01,교육평가,고은선,False
EDU4037-01,교육정책론,박선형,False
EDU4038-01,한국현대교육문제사,박종배,False
EDU4041-01,긍정적행동지원,이효정,False
EIT4050-01,영어화용론과번역,김경혜,False
EIT4050-02,영어화용론과번역,김경혜,False
EIT4054-01,문학과영상번역,김순영,False
EIT4067-01,AcademicEnglishWritingandComposition,안젤라로솔로,False
EIT4068-01,언어와다문화,안젤라로솔로,False
EIT4075-01,졸업논문캡스톤프로젝트2 (캡스톤 디자인),박명관,False
EIT4075-02,졸업논문캡스톤프로젝트2 (캡스톤 디자인),박범식,False
