course_id,days,start_time,end_time,classroom
1226,금,11:00,12:30,1104-213(상영바이오관 213 강의실)
1227,월,14:00,15:30,1104-213(상영바이오관 213 강의실)
1227,수,14:00,15:30,1104-213(상영바이오관 213 강의실)
1228,화,15:30,17:00,1104-213(상영바이오관 213 강의실)
1228,수,15:30,17:00,1104-213(상영바이오관 213 강의실)
1229,수,10:00,13:00,1102-218(종합강의동 218 강의실)
1230,금,14:00,17:00,207-304(혜화관 304 304 강의실)
1231,목,15:00,18:00,202-264(사회과학/경영관 222 MBA 205 강의실)
1232,화,10:30,13:30,202-264(사회과학/경영관 222 MBA 205 강의실)
1233,화,11:00,12:30,501-447(학림관 J409 강의실)
1233,목,11:00,12:30,501-447(학림관 J409 강의실)
1234,금,09:00,12:00,501-447(학림관 J409 강의실)
1235,목,09:30,12:30,501-309(학림관 J312 GIS 강의실)
1236,화,17:30,20:05,501-447(학림관 J409 강의실)
1237,금,15:00,18:00,501-309(학림관 J312 GIS 강의실)
1238,목,13:30,16:30,501-309(학림관 J312 GIS 강의실)
1239,월,09:00,10:30,501-309(학림관 J312 GIS 강의실)
1239,수,09:00,10:30,501-309(학림관 J312 GIS 강의실)
1240,화,10:30,12:00,501-402(학림관 J411 강의실)
1240,목,10:30,12:00,501-402(학림관 J411 강의실)
1241,토,13:00,14:00,501-402(학림관 J411 강의실)
1242,화,13:30,15:00,501-402(학림관 J411 강의실)
1242,목,13:30,15:00,501-402(학림관 J411 강의실)
1243,수,09:30,12:30,303-214(법학/만해관 B264 (B) 공용컴퓨터실)
1244,화,12:00,13:30,501-402(학림관 J411 강의실)
1244,목,12:00,13:30,501-402(학림관 J411 강의실)
1245,목,16:30,19:15,501-447(학림관 J409 강의실)
1246,월,16:30,18:00,307-209(명진관 A209 강의실)
1246,수,16:30,18:00,307-209(명진관 A209 강의실)
1247,월,15:00,16:30,307-209(명진관 A209 강의실)
1247,수,15:00,16:30,307-209(명진관 A209 강의실)
1248,화,13:30,15:00,307-121(명진관 A121 강의실_스마트)
1248,수,13:30,15:00,307-121(명진관 A121 강의실_스마트)
1249,화,15:00,18:00,307-209(명진관 A209 강의실)
1250,목,13:30,15:00,307-121(명진관 A121 강의실_스마트)
1250,금,13:30,15:00,307-121(명진관 A121 강의실_스마트)
1251,화,10:00,13:00,307-121(명진관 A121 강의실_스마트)
1252,목,10:00,13:00,307-121(명진관 A121 강의실_스마트)
1253,화,14:00,15:30,501-450(학림관 J410 강의실)
1253,목,14:00,15:30,501-450(학림관 J410 강의실)
1254,금,10:00,13:00,501-302(학림관 J310 강의실)
1255,화,10:30,12:00,501-450(학림관 J410 강의실)
1255,목,10:30,12:00,501-450(학림관 J410 강의실)
1256,화,14:00,15:30,501-302(학림관 J310 강의실)
1256,목,10:30,12:00,501-302(학림관 J310 강의실)
1257,화,10:00,13:00,102-B159(학술/문화관  종합실기실)
1258,화,14:00,17:00,102-B159(학술/문화관  종합실기실)
1259,수,10:00,13:00,102-B159(학술/문화관  종합실기실)
1260,목,14:00,17:00,102-B159(학술/문화관  종합실기실)
1261,수,10:00,12:00,102-241(학술/문화관 K241 241 강의실)
1262,월,10:00,13:00,102-B154(학술/문화관  판화실)
1263,목,10:00,13:00,102-B154(학술/문화관  판화실)
1264,목,14:00,17:00,102-B154(학술/문화관  판화실)
1265,금,10:00,12:00,102-217(학술/문화관 K217 217 강의실)
1266,화,10:00,12:00,102-239(학술/문화관 K239 239 강의실)
1267,월,10:30,12:00,401-3163(신공학관(기숙사) 3163 정보통신공학실습실1)
1267,수,10:30,12:00,401-3163(신공학관(기숙사) 3163 정보통신공학실습실1)
1268,월,13:00,14:30,401-6141(신공학관(기숙사) 6141 강의실)
1268,수,13:00,14:30,401-6141(신공학관(기숙사) 6141 강의실)
1269,화,10:00,12:00,401-3163(신공학관(기숙사) 3163 정보통신공학실습실1)
1269,목,10:00,12:00,401-3163(신공학관(기숙사) 3163 정보통신공학실습실1)
1270,화,13:00,15:00,401-3163(신공학관(기숙사) 3163 정보통신공학실습실1)
1270,목,13:00,15:00,401-3163(신공학관(기숙사) 3163 정보통신공학실습실1)
1271,화,10:00,12:00,401-5143(신공학관(기숙사) 5143 강의실_스마트)
1271,목,10:00,12:00,401-3165(신공학관(기숙사) 3165 정보통신공학실습실2)
1272,화,15:00,17:00,401-5143(신공학관(기숙사) 5143 강의실_스마트)
1272,목,15:00,17:00,401-3165(신공학관(기숙사) 3165 정보통신공학실습실2)
1273,화,15:00,17:00,401-3163(신공학관(기숙사) 3163 정보통신공학실습실1)
1273,목,15:00,17:00,401-3163(신공학관(기숙사) 3163 정보통신공학실습실1)
1274,화,17:00,18:50,401-3163(신공학관(기숙사) 3163 정보통신공학실습실1)
1274,목,17:00,18:50,401-3163(신공학관(기숙사) 3163 정보통신공학실습실1)
1275,화,16:00,18:00,401-6122(신공학관(기숙사) 6122 정보통신공학 실습실)
1275,목,16:00,18:00,401-6122(신공학관(기숙사) 6122 정보통신공학 실습실)
1276,화,18:00,19:40,401-6122(신공학관(기숙사) 6122 정보통신공학 실습실)
1276,목,18:00,19:40,401-6122(신공학관(기숙사) 6122 정보통신공학 실습실)
1277,월,10:30,12:00,401-5143(신공학관(기숙사) 5143 강의실_스마트)
1277,수,10:30,12:00,401-5143(신공학관(기숙사) 5143 강의실_스마트)
1278,월,13:00,14:30,401-5143(신공학관(기숙사) 5143 강의실_스마트)
1278,수,13:00,14:30,401-5143(신공학관(기숙사) 5143 강의실_스마트)
1279,화,13:00,14:30,401-5143(신공학관(기숙사) 5143 강의실_스마트)
1279,목,13:00,14:30,401-3165(신공학관(기숙사) 3165 정보통신공학실습실2)
1280,금,10:00,14:00,401-6122(신공학관(기숙사) 6122 정보통신공학 실습실)
1281,금,14:00,18:00,401-6122(신공학관(기숙사) 6122 정보통신공학 실습실)
1282,목,18:00,18:50,401-3165(신공학관(기숙사) 3165 정보통신공학실습실2)
1283,수,17:30,18:25,401-6141(신공학관(기숙사) 6141 강의실)
1284,목,14:00,17:00,207-224(혜화관 224 주윤식 세미나실(224세미나실))
1285,수,14:00,17:00,201-111(사회과학/경영관 M111 강의실)
1286,금,14:00,17:00,102-211(학술/문화관 K211 (K) 공용컴퓨터실)
1287,화,12:00,13:30,201-554(사회과학/경영관 M554 554 강의실)
1287,목,12:00,13:30,201-554(사회과학/경영관 M554 554 강의실)
1288,월,16:30,18:00,202-360(사회과학/경영관 L310 강의실)
1288,수,16:30,18:00,202-360(사회과학/경영관 L310 강의실)
1289,월,13:30,16:30,202-360(사회과학/경영관 L310 강의실)
1290,월,12:00,13:30,202-360(사회과학/경영관 L310 강의실)
1290,수,12:00,13:30,202-360(사회과학/경영관 L310 강의실)
1291,화,10:30,12:00,202-360(사회과학/경영관 L310 강의실)
1291,목,10:30,12:00,202-360(사회과학/경영관 L310 강의실)
1292,월,10:30,12:00,405-305(원흥관 F305 ERP실습실)
1292,수,10:30,12:00,405-305(원흥관 F305 ERP실습실)
1293,월,13:30,15:00,405-305(원흥관 F305 ERP실습실)
1293,수,13:30,15:00,405-305(원흥관 F305 ERP실습실)
1294,월,15:00,16:30,405-505(원흥관 F505 자료분석실습실)
1294,목,15:00,16:30,405-505(원흥관 F505 자료분석실습실)
1295,월,16:30,18:00,405-505(원흥관 F505 자료분석실습실)
1295,목,16:30,18:00,405-505(원흥관 F505 자료분석실습실)
1296,금,10:30,13:30,405-325(원흥관 E325 원흥 PBL)
1297,금,13:30,16:30,405-325(원흥관 E325 원흥 PBL)
1298,금,13:30,16:30,405-521(원흥관 F521 산업시스템 서비스공학실습실)
1299,목,10:30,13:30,405-305(원흥관 F305 ERP실습실)
1300,화,15:00,16:30,207-313(혜화관 313 313 강의실_스마트)
1300,목,15:00,16:30,207-313(혜화관 313 313 강의실_스마트)
1301,월,14:00,15:30,207-623(혜화관  623 강의실)
1301,수,14:00,15:30,207-623(혜화관  623 강의실)
1302,월,15:00,16:30,307-213(명진관 A213 강의실)
1302,수,15:00,16:30,307-213(명진관 A213 강의실)
1303,수,10:30,12:00,307-213(명진관 A213 강의실)
1303,금,10:30,12:00,307-213(명진관 A213 강의실)
1304,월,13:30,15:00,307-213(명진관 A213 강의실)
1304,수,13:30,15:00,307-213(명진관 A213 강의실)
1305,화,13:00,14:00,307-235(명진관 A235 강의실)
1306,화,13:30,16:30,307-336(명진관 A336 강의실)
1307,월,10:00,13:00,307-324(명진관 A324 강의실_스마트)
1308,목,12:00,15:00,307-209(명진관 A209 강의실)
1309,수,15:00,18:00,307-233(명진관 A233 강의실)
1310,금,13:30,16:30,307-233(명진관 A233 강의실)
1311,월,15:00,16:30,207-339(혜화관 339 339 강의실)
1311,수,15:00,16:30,207-339(혜화관 339 339 강의실)
1312,월,15:00,16:30,207-342(혜화관 342 342 강의실)
1312,수,15:00,16:30,207-342(혜화관 342 342 강의실)
1313,화,10:30,12:00,307-236(명진관 A236 강의실)
1313,목,10:30,12:00,307-236(명진관 A236 강의실)
1314,월,10:30,12:00,307-236(명진관 A236 강의실)
1314,수,10:30,12:00,307-236(명진관 A236 강의실)
1315,화,13:30,15:00,207-339(혜화관 339 339 강의실)
1315,목,13:30,15:00,207-339(혜화관 339 339 강의실)
1316,수,10:30,13:30,307-324(명진관 A324 강의실_스마트)
1317,화,10:00,13:00,501-347(학림관 J308 강의실_스마트)
1318,수,14:00,17:00,501-347(학림관 J308 강의실_스마트)
1319,목,10:00,13:00,501-409(학림관 J413 강의실)
1320,금,17:00,18:00,102-237(학술/문화관 K237 237 강의실)
1321,월,09:00,12:00,102-241(학술/문화관 K241 241 강의실)
1322,화,10:00,13:00,102-144(학술/문화관  한국화2 실기실)
1323,화,14:00,17:00,102-146(학술/문화관  한국화1실기실)
1324,수,14:00,17:00,102-144(학술/문화관  한국화2 실기실)
1325,월,10:00,13:00,101-B178(학술/문화관  풍류방2)
1326,월,10:00,13:00,101-B197-4(학술/문화관  개인연습실4)
1327,월,09:00,12:00,101-B180(학술/문화관  풍류방1)
1328,월,09:00,12:00,101-B187(학술/문화관  영산회상실)
1329,월,14:00,17:00,101-B187(학술/문화관  영산회상실)
1330,월,10:00,13:00,101-B197-1(학술/문화관  개인연습실1)
1331,월,10:00,13:00,101-B197-3(학술/문화관  개인연습실3)
1332,화,14:00,17:00,101-B197-1(학술/문화관  개인연습실1)
1333,월,15:00,18:00,101-B176(학술/문화관  풍류방3)
1334,화,10:00,13:00,101-B178(학술/문화관  풍류방2)
1335,화,10:00,13:00,101-B197-4(학술/문화관  개인연습실4)
1336,월,16:00,18:50,101-B180(학술/문화관  풍류방1)
1337,월,16:00,18:50,101-B197-2(학술/문화관  개인연습실2)
1338,월,10:00,13:00,101-B197-2(학술/문화관  개인연습실2)
1339,금,13:00,15:00,101-B187(학술/문화관  영산회상실)
1340,수,15:30,17:30,102-342(학술/문화관 K342 342 강의실)
1341,수,13:00,15:00,101-B176(학술/문화관  풍류방3)
1342,화,16:00,18:00,101-B187(학술/문화관  영산회상실)
1343,금,18:00,19:40,101-B187(학술/문화관  영산회상실)
1344,화,10:00,12:00,101-B176(학술/문화관  풍류방3)
1345,금,16:00,18:00,101-B176(학술/문화관  풍류방3)
1346,화,13:30,15:30,101-B187(학술/문화관  영산회상실)
1347,월,13:00,15:00,101-B176(학술/문화관  풍류방3)
1348,화,09:00,10:30,303-104(법학/만해관 B163 강의실_스마트)
1348,목,09:00,10:30,303-104(법학/만해관 B163 강의실_스마트)
1349,월,10:30,12:00,303-104(법학/만해관 B163 강의실_스마트)
1349,수,10:30,12:00,303-104(법학/만해관 B163 강의실_스마트)
1350,월,13:30,15:00,303-104(법학/만해관 B163 강의실_스마트)
1350,수,13:30,15:00,303-104(법학/만해관 B163 강의실_스마트)
1351,화,09:00,10:30,303-259(법학/만해관 B258 강의실)
1351,목,09:00,10:30,303-259(법학/만해관 B258 강의실)
1352,화,13:30,15:00,303-201(법학/만해관 B259 강의실_스마트)
1352,목,13:30,15:00,303-201(법학/만해관 B259 강의실_스마트)
1353,월,15:00,16:30,303-104(법학/만해관 B163 강의실_스마트)
1353,수,15:00,16:30,303-104(법학/만해관 B163 강의실_스마트)
1354,월,13:30,15:00,201-554(사회과학/경영관 M554 554 강의실)
1354,수,13:30,15:00,201-554(사회과학/경영관 M554 554 강의실)
1355,월,16:30,18:00,303-104(법학/만해관 B163 강의실_스마트)
1355,수,16:30,18:00,303-104(법학/만해관 B163 강의실_스마트)
1356,화,10:30,12:00,303-201(법학/만해관 B259 강의실_스마트)
1356,목,10:30,12:00,303-201(법학/만해관 B259 강의실_스마트)
1357,수,15:00,18:00,303-203(법학/만해관 B260 강의실)
1358,수,13:30,16:30,303-259(법학/만해관 B258 강의실)
1359,월,13:30,15:00,303-201(법학/만해관 B259 강의실_스마트)
1359,수,13:30,15:00,303-201(법학/만해관 B259 강의실_스마트)
1360,화,13:30,15:00,303-259(법학/만해관 B258 강의실)
1360,목,13:30,15:00,303-259(법학/만해관 B258 강의실)
1361,수,18:50,21:30,303-243(법학/만해관 B253 대원AI융합세미나실)
1362,목,15:00,18:00,303-104(법학/만해관 B163 강의실_스마트)
1363,목,13:30,16:30,303-243(법학/만해관 B253 대원AI융합세미나실)
1364,월,10:00,11:30,501-350(학림관 J309 강의실)
1364,수,11:30,13:00,501-350(학림관 J309 강의실)
1365,월,11:30,13:00,501-350(학림관 J309 강의실)
1365,수,10:00,11:30,501-350(학림관 J309 강의실)
1366,월,09:00,10:30,501-431(학림관 J401 강의실)
1366,수,09:00,10:30,501-431(학림관 J401 강의실)
1367,화,13:00,14:30,501-431(학림관 J401 강의실)
1367,목,13:00,14:30,501-431(학림관 J401 강의실)
1368,화,10:30,12:00,501-250(학림관 J211 강의실_스마트)
1368,목,10:30,12:00,501-250(학림관 J211 강의실_스마트)
1369,월,13:00,14:30,501-431(학림관 J401 강의실)
1369,수,13:00,14:30,501-431(학림관 J401 강의실)
1370,금,09:00,12:00,501-431(학림관 J401 강의실)
1371,수,09:30,11:30,308-107(과학관  컴퓨터실습실 AH)
1371,금,09:30,11:30,308-107(과학관  컴퓨터실습실 AH)
1372,수,11:30,13:00,307-336(명진관 A336 강의실)
1372,금,11:30,13:00,307-336(명진관 A336 강의실)
1373,월,10:30,12:00,307-336(명진관 A336 강의실)
1373,목,12:00,13:30,307-336(명진관 A336 강의실)
1374,화,09:00,10:30,307-209(명진관 A209 강의실)
1374,목,09:00,10:30,307-209(명진관 A209 강의실)
1375,화,10:30,12:00,307-209(명진관 A209 강의실)
1375,목,10:30,12:00,307-209(명진관 A209 강의실)
1376,월,10:30,12:00,405-639(원흥관 E639 특화설계실)
1376,수,10:30,12:00,405-639(원흥관 E639 특화설계실)
1377,월,13:00,14:30,405-127(원흥관 E127 강의실)
1377,목,14:30,16:00,405-127(원흥관 E127 강의실)
1378,월,14:30,16:00,405-127(원흥관 E127 강의실)
1378,목,13:00,14:30,405-127(원흥관 E127 강의실)
1379,월,14:30,16:00,405-350(원흥관 E350 강의실)
1379,목,13:00,14:30,405-350(원흥관 E350 강의실)
1380,월,13:00,14:30,405-350(원흥관 E350 강의실)
1380,목,14:30,16:00,405-350(원흥관 E350 강의실)
1381,목,10:30,12:00,405-138(원흥관 E138 기계로봇에너지공학과 종합설계실)
1381,목,16:30,19:15,405-138(원흥관 E138 기계로봇에너지공학과 종합설계실)
1382,금,10:30,12:00,405-138(원흥관 E138 기계로봇에너지공학과 종합설계실)
1382,금,16:00,18:50,405-138(원흥관 E138 기계로봇에너지공학과 종합설계실)
1383,화,14:30,16:00,405-347(원흥관 E347 강의실_스마트)
1383,목,10:30,12:00,405-347(원흥관 E347 강의실_스마트)
1384,월,16:00,19:40,405-250(원흥관 E250 강의실)
1385,화,16:00,19:40,405-639(원흥관 E639 특화설계실)
1386,금,13:30,16:30,202-293(사회과학/경영관 208 MBA 202 강의실_스마트)
1387,수,13:30,16:30,202-360(사회과학/경영관 L310 강의실)
1388,월,15:00,16:30,102-362(학술/문화관 K362 362 강의실)
1388,목,15:00,16:30,102-362(학술/문화관 K362 362 강의실)
1389,월,16:30,18:00,202-397(사회과학/경영관 L308 강의실)
1389,목,16:30,18:00,202-397(사회과학/경영관 L308 강의실)
1390,금,09:00,12:00,202-394(사회과학/경영관 L307 강의실)
1391,화,13:30,15:00,202-381(사회과학/경영관 L303 강의실)
1391,목,13:30,15:00,202-381(사회과학/경영관 L303 강의실)
1392,화,13:30,15:00,202-256(사회과학/경영관 210 MBA 206 강의실)
1392,목,13:30,15:00,202-256(사회과학/경영관 210 MBA 206 강의실)
1393,화,15:00,16:30,202-256(사회과학/경영관 210 MBA 206 강의실)
1393,목,15:00,16:30,202-256(사회과학/경영관 210 MBA 206 강의실)
1394,수,13:30,16:30,201-222(사회과학/경영관 M215 강의실)
1395,목,13:30,16:30,202-296(사회과학/경영관 209 MBA 201 강의실)
1396,화,09:00,10:30,202-394(사회과학/경영관 L307 강의실)
1396,목,09:00,10:30,202-394(사회과학/경영관 L307 강의실)
1397,월,10:30,12:00,401-4147(신공학관(기숙사) 4147 강의실_스마트)
1397,화,10:30,12:00,401-4147(신공학관(기숙사) 4147 강의실_스마트)
1398,화,14:00,15:30,401-4147(신공학관(기숙사) 4147 강의실_스마트)
1398,수,14:00,15:30,401-4147(신공학관(기숙사) 4147 강의실_스마트)
1399,월,10:00,11:30,401-4105(신공학관(기숙사) 4105 멀티미디어공학과 실습실)
1399,월,11:30,13:00,401-4105(신공학관(기숙사) 4105 멀티미디어공학과 실습실)
1399,화,10:00,11:30,401-4105(신공학관(기숙사) 4105 멀티미디어공학과 실습실)
1400,화,09:00,12:00,201-326(사회과학/경영관 M307 강의실)
1401,화,15:00,18:00,201-326(사회과학/경영관 M307 강의실)
1402,월,14:00,17:00,201-326(사회과학/경영관 M307 강의실)
1403,월,09:30,12:30,201-326(사회과학/경영관 M307 강의실)
1404,금,10:00,13:00,102-B139(학술/문화관  서양화2 실기실)
1405,금,14:00,17:00,102-B139(학술/문화관  서양화2 실기실)
1406,목,10:00,13:00,102-B159(학술/문화관  종합실기실)
1407,수,18:50,21:30,207-303(혜화관 303 303 강의실_스마트)
1408,수,18:50,20:30,207-339(혜화관 339 339 강의실)
1409,월,08:00,09:00,207-203(혜화관 203 중형강의실)
1409,화,08:00,09:00,207-203(혜화관 203 중형강의실)
1409,수,08:00,09:00,207-203(혜화관 203 중형강의실)
1410,금,18:50,21:30,207-214(혜화관 214 공용강의실)
1411,목,18:50,21:30,201-451(사회과학/경영관 M454 M454 강의실)
1412,목,15:00,17:00,1103-330(약학관 330 강의실)
1413,목,13:00,15:00,1103-330(약학관 330 강의실)
1414,화,13:30,15:30,1103-304(약학관 304 강의실)
1415,수,13:00,14:30,1103-304(약학관 304 강의실)
1415,목,13:00,14:30,1103-304(약학관 304 강의실)
1416,화,09:00,10:30,1103-304(약학관 304 강의실)
1416,수,10:30,12:00,1103-304(약학관 304 강의실)
1417,화,10:30,12:00,1103-304(약학관 304 강의실)
1417,목,10:30,12:00,1103-304(약학관 304 강의실)
1418,금,09:00,12:00,102-339(학술/문화관 K339 339 강의실)
1419,금,10:00,13:00,502-B107(체육관 B102 운동기능학습장1)
1420,화,16:00,17:30,501-139(학림관 J103 강의실)
1420,목,16:00,17:30,501-139(학림관 J103 강의실)
1421,월,10:30,12:00,501-302(학림관 J310 강의실)
1421,수,10:30,12:00,501-314(학림관 J314 강의실)
1422,월,16:00,17:30,501-109(학림관 J111 강의실_스마트)
1422,수,09:00,10:30,501-304(학림관 J311 강의실)
1423,월,16:00,17:30,501-433(학림관 J402 강의실)
1423,수,09:00,10:30,501-314(학림관 J314 강의실)
1424,금,13:00,15:00,502-143(체육관 113 경기장)
1425,금,15:00,17:00,502-B107(체육관 B102 운동기능학습장1)
1426,수,14:00,17:00,501-139(학림관 J103 강의실)
1427,화,13:00,16:00,502-B131(체육관 B105 운동기능학습장4(전문무용))
1428,화,13:30,16:30,303-143(법학/만해관 B158 강의실)
1429,월,16:30,18:00,303-143(법학/만해관 B158 강의실)
1429,목,16:30,18:00,303-143(법학/만해관 B158 강의실)
1430,화,12:00,13:30,303-143(법학/만해관 B158 강의실)
1430,금,12:00,13:30,303-143(법학/만해관 B158 강의실)
1431,수,12:00,15:00,303-143(법학/만해관 B158 강의실)
1432,월,12:00,13:30,307-250(명진관 A250 강의실_스마트)
1432,목,12:00,13:30,307-250(명진관 A250 강의실_스마트)
1433,월,12:30,14:00,308-239(과학관  강의실)
1433,수,11:00,12:30,308-239(과학관  강의실)
1434,월,13:00,15:00,1103-317(약학관 317 강의실)
1435,화,13:30,15:30,1103-317(약학관 317 강의실)
1436,화,09:00,10:30,1103-317(약학관 317 강의실)
1436,목,14:30,16:00,1103-317(약학관 317 강의실)
1437,목,10:00,12:00,1103-317(약학관 317 강의실)
1438,금,09:00,12:00,1103-317(약학관 317 강의실)
1439,수,14:30,16:30,1103-317(약학관 317 강의실)
1440,월,10:00,12:00,1103-317(약학관 317 강의실)
1441,수,09:00,11:00,1103-317(약학관 317 강의실)
1442,월,15:00,16:30,1103-317(약학관 317 강의실)
1442,수,13:00,14:30,1103-317(약학관 317 강의실)
1443,금,13:00,17:00,1103-317(약학관 317 강의실)
1444,화,18:25,19:15,201-214(사회과학/경영관 M211 강의실)
1445,월,14:00,15:30,201-343(사회과학/경영관 M331 사과대 대학원 강의실)
1445,수,14:00,15:30,201-343(사회과학/경영관 M331 사과대 대학원 강의실)
1446,목,18:25,19:15,201-214(사회과학/경영관 M211 강의실)
1447,목,13:30,16:30,102-315(학술/문화관 K315 315 강의실)
1448,화,10:00,13:00,207-224(혜화관 224 주윤식 세미나실(224세미나실))
1449,화,14:00,16:00,502-B107(체육관 B102 운동기능학습장1)
1450,월,13:00,16:00,207-222(혜화관 222 주윤식 강의실(222강의실)_스마트)
1451,월,17:00,18:50,502-B107(체육관 B102 운동기능학습장1)
1452,화,17:00,18:50,502-B107(체육관 B102 운동기능학습장1)
1453,수,17:00,18:50,502-B107(체육관 B102 운동기능학습장1)
1454,수,10:00,12:00,502-B107(체육관 B102 운동기능학습장1)
1455,금,09:00,12:00,207-222(혜화관 222 주윤식 강의실(222강의실)_스마트)
1456,화,14:00,15:30,308-305(과학관 D305 강의실)
1456,목,14:00,15:30,308-305(과학관 D305 강의실)
1457,월,16:30,18:25,401-3106(신공학관(기숙사) 3106 강의실_스마트)
1457,목,16:30,18:25,307-124(명진관  첨단강의실_스마트)
1458,화,11:00,12:30,308-305(과학관 D305 강의실)
1458,목,11:00,12:30,308-305(과학관 D305 강의실)
1459,화,13:30,15:00,201-436(사회과학/경영관 M436 강의실)
1459,목,15:00,16:30,201-436(사회과학/경영관 M436 강의실)
1460,월,16:30,18:00,201-317(사회과학/경영관 M305 강의실)
1460,화,10:30,12:00,201-317(사회과학/경영관 M305 강의실)
1461,화,09:00,10:30,401-6141(신공학관(기숙사) 6141 강의실)
1461,목,09:00,10:30,401-6141(신공학관(기숙사) 6141 강의실)
1462,화,13:00,15:00,408-229(정보문화관Q Q202 컴퓨터실습실)
1462,목,13:00,15:00,407-226(정보문화관P P404 강의실)
1463,화,15:00,17:00,408-229(정보문화관Q Q202 컴퓨터실습실)
1463,목,15:00,17:00,407-226(정보문화관P P404 강의실)
1464,월,10:00,12:00,408-229(정보문화관Q Q202 컴퓨터실습실)
1464,수,10:00,12:00,407-226(정보문화관P P404 강의실)
1465,월,13:00,15:00,408-229(정보문화관Q Q202 컴퓨터실습실)
1465,수,13:00,15:00,407-226(정보문화관P P404 강의실)
1466,화,10:00,12:00,407-226(정보문화관P P404 강의실)
1466,목,10:00,12:00,408-229(정보문화관Q Q202 컴퓨터실습실)
1467,화,13:00,15:00,407-226(정보문화관P P404 강의실)
1467,목,13:00,15:00,408-229(정보문화관Q Q202 컴퓨터실습실)
1468,월,09:00,11:00,407-226(정보문화관P P404 강의실)
1468,수,09:00,11:00,408-229(정보문화관Q Q202 컴퓨터실습실)
1469,월,15:00,17:00,407-224(정보문화관P P403 컴퓨터실습실2)
1469,수,15:00,17:00,407-226(정보문화관P P404 강의실)
1470,수,14:00,17:00,204-214(수영장  조소1 실기실)
1471,수,14:00,17:00,204-209(수영장  조소2 실기실)
1472,화,14:00,17:00,204-209(수영장  조소2 실기실)
1473,금,10:00,13:00,204-209(수영장  조소2 실기실)
1474,화,12:00,13:00,102-239(학술/문화관 K239 239 강의실)
1475,수,11:00,12:30,401-3106(신공학관(기숙사) 3106 강의실_스마트)
1475,금,10:30,12:00,401-3106(신공학관(기숙사) 3106 강의실_스마트)
1476,수,13:00,15:00,401-3106(신공학관(기숙사) 3106 강의실_스마트)
1476,금,12:00,14:00,401-3106(신공학관(기숙사) 3106 강의실_스마트)
1477,목,12:00,15:00,201-322(사회과학/경영관 M306 강의실_스마트)
1478,금,13:30,16:30,201-322(사회과학/경영관 M306 강의실_스마트)
1479,월,13:30,15:00,201-322(사회과학/경영관 M306 강의실_스마트)
1479,수,13:30,15:00,201-322(사회과학/경영관 M306 강의실_스마트)
1480,금,10:00,13:00,201-322(사회과학/경영관 M306 강의실_스마트)
1481,월,09:00,12:00,201-322(사회과학/경영관 M306 강의실_스마트)
1482,월,12:00,13:30,201-322(사회과학/경영관 M306 강의실_스마트)
1482,수,12:00,13:30,201-322(사회과학/경영관 M306 강의실_스마트)
1483,화,09:30,11:00,202-356(사회과학/경영관 L309 강의실)
1483,목,09:30,11:00,202-356(사회과학/경영관 L309 강의실)
1484,화,11:00,12:30,202-356(사회과학/경영관 L309 강의실)
1484,목,11:00,12:30,202-356(사회과학/경영관 L309 강의실)
1485,월,11:00,12:30,202-356(사회과학/경영관 L309 강의실)
1485,수,11:00,12:30,202-356(사회과학/경영관 L309 강의실)
1486,목,14:30,17:30,202-356(사회과학/경영관 L309 강의실)
1487,수,18:25,20:05,102-462(학술/문화관 K462 462 강의실)
1488,수,18:25,20:05,102-454(학술/문화관 K454 454 강의실)
1489,수,20:05,21:55,102-454(학술/문화관 K454 454 강의실)
1490,목,20:05,21:55,102-458(학술/문화관 K458 458 강의실)
1491,화,20:05,21:55,102-462(학술/문화관 K462 462 강의실)
1492,목,14:00,16:00,A41098001(기타건물  대운동장)
1493,목,14:30,16:30,502-143(체육관 113 경기장)
1494,목,20:05,21:55,102-456(학술/문화관 K456 456 강의실)
1495,화,20:05,21:55,501-350(학림관 J309 강의실)
1496,월,13:00,15:00,A41098001(기타건물  대운동장)
1497,월,13:00,15:00,102-445(학술/문화관 K445 445 강의실)
1497,월,15:00,17:00,A41098001(기타건물  대운동장)
1498,월,18:50,20:30,303-208(법학/만해관 B262 좌선실)
1499,화,09:00,10:30,308-107(과학관  컴퓨터실습실 AH)
1499,수,10:30,12:00,307-321(명진관 A321 강의실)
1500,월,12:00,14:00,102-211(학술/문화관 K211 (K) 공용컴퓨터실)
1500,목,14:00,16:00,102-211(학술/문화관 K211 (K) 공용컴퓨터실)
1501,목,09:00,12:00,307-124(명진관  첨단강의실_스마트)
1502,화,13:00,15:00,308-107(과학관  컴퓨터실습실 AH)
1502,수,13:00,15:00,308-107(과학관  컴퓨터실습실 AH)
1503,화,15:00,17:00,308-107(과학관  컴퓨터실습실 AH)
1503,수,15:00,17:00,308-107(과학관  컴퓨터실습실 AH)
1504,월,09:00,10:30,307-124(명진관  첨단강의실_스마트)
1504,수,09:00,10:30,307-124(명진관  첨단강의실_스마트)
1505,월,10:00,13:00,102-B255(학술/문화관  무용실1)
1506,월,10:00,13:00,102-B245(학술/문화관  무용실2)
1507,월,10:00,13:00,102-B111(학술/문화관  소극장_스마트)
1508,월,10:00,13:00,102-B240(학술/문화관  연습실3)
1509,월,10:00,13:00,102-223(학술/문화관 K223 문화 PBL)
1510,월,10:00,13:00,102-B260(학술/문화관  연습실1)
